bldg_id,PUMA,AGEP,PINCP,SEX,ESR,price_tier
1161093734,3209,26.993849,38867.363,2,1,4
UnitedStates_030223203_578220,3210,22.29005,0.0,1,6,1
1047450336,3213,71.05456,14086.785,2,1,3
891238873,3208,80.34217,56462.46,2,6,5
439633868,3203,30.043455,0.27210143,2,6,1
6744350,3209,20.806707,1.1998532,2,6,1
855191000,3212,68.3696,82130.37,2,1,5
1179487901,3213,26.2835,12859.231,2,1,2
644854354,3208,53.630238,3839.6357,1,6,2
1020931924,3202,49.189846,70027.54,1,1,5
439633867,3203,15.338173,0.25216794,2,6,1
1050242285,3211,34.884174,0.34345955,2,6,1
439633853,3203,22.835302,11272.818,1,1,2
4515821,3208,47.792423,0.60671335,1,6,1
762333164,3208,19.158161,244.79868,2,6,1
891281724,3208,76.64184,57050.668,1,6,4
69000309,3211,69.9835,10255.171,1,6,2
7202872,3209,38.669617,1668.5144,1,6,1
225789484,3202,55.079353,1919.338,2,1,5
805151309,3211,51.25322,0.6866546,1,6,1
865385467,3208,51.092667,30041.965,1,1,4
225789484,3202,48.229034,19538.191,1,6,5
1226243577,3212,43.427345,20829.426,1,1,3
58366895,3213,24.489964,18631.393,2,1,3
852243698,3209,47.967674,15216.195,2,6,3
978934325,3211,91.42607,26261.281,2,6,3
55690244,3211,40.06977,9424.073,2,6,2
UnitedStates_030223203_961885,3212,57.613197,17011.166,2,6,3
599744812,3210,31.37501,0.11582321,1,3,1
919239001,3211,75.60432,19217.807,1,6,3
439633851,3203,68.946594,52258.625,1,6,4
823791824,3202,26.378487,38340.895,2,1,5
465935981,3213,11.153717,39.872143,2,1,1
439633869,3203,41.83465,26691.19,1,1,3
439633864,3203,70.53662,0.21048945,2,6,1
58366895,3213,77.91406,28176.572,2,6,3
439633866,3203,57.093185,63725.332,2,1,4
439633858,3203,38.867775,21991.88,1,1,3
UnitedStates_030223203_1084941,3209,43.49595,1606.2062,2,6,1
712348142,3208,45.007454,45457.582,2,1,4
587014399,3210,37.712494,23.715483,1,6,2
736215471,3210,36.00954,8991.044,2,6,2
UnitedStates_030223203_606153,3210,38.895992,2.1278803,1,6,1
105506811,3211,63.06959,87108.38,2,1,5
UnitedStates_030223203_917025,3212,67.63373,5983.9336,2,6,2
439633864,3203,33.096626,1566.0592,2,3,1
1232462200,3211,7.521969,5709.199,2,1,2
900559381,3208,68.424774,985.75055,2,6,1
313128799,3210,20.783531,0.7710613,2,6,1
UnitedStates_030223203_227923,3210,57.267227,57866.207,2,1,5
731858857,3208,22.0922,7153.2686,2,1,2
823791824,3202,71.208275,91900.23,1,6,5
823791824,3202,26.278837,10845.641,1,1,5
717902785,3202,50.467117,73808.016,1,1,5
737626539,3212,61.906334,9071.367,1,6,2
989262968,3208,81.99544,12913.53,2,6,3
841321553,3213,32.110092,30833.178,2,6,3
1201822416,3210,43.91803,95524.44,1,1,5
155077255,3209,38.90125,64848.62,2,6,5
58366895,3213,25.7132,29475.496,2,6,3
UnitedStates_030223203_905930,3212,9.201309,3415.222,1,6,2
UnitedStates_030223203_66993,3210,26.053148,8.886749,1,6,1
717902785,3202,43.313232,56213.215,2,1,5
UnitedStates_030223203_418069,3208,55.32393,16323.499,1,6,3
UnitedStates_030223203_1062396,3209,73.721565,162.37192,2,6,1
288926984,3211,45.85185,31528.107,1,6,4
8033579,3211,55.811157,0.0,1,6,1
894979506,3211,30.241894,7034.3228,2,1,2
58366895,3213,44.594696,30314.463,1,6,3
1047485183,3209,61.409107,2228.7034,2,6,1
10011997_1,3211,14.7269745,108878.05,2,1,5
225789484,3202,26.681938,29141.088,2,1,5
288142124,3210,23.814016,15127.466,2,6,2
835766995,3213,33.02719,773.3661,2,6,1
225789484,3202,42.816177,53696.098,2,1,5
1138317483,3210,34.09706,564.9079,2,1,1
439633853,3203,19.708559,16713.986,1,2,2
1178695025,3213,54.55398,63.432976,1,6,1
58826126,3211,35.147415,8109.2275,1,6,2
439633858,3203,31.550713,30228.488,1,6,3
587002457,3210,42.04188,9205.566,1,6,2
330839648,3211,31.010107,9550.691,1,1,2
1118801243,3210,63.48837,46846.77,1,1,5
439633853,3203,46.0644,255.0293,1,6,2
1027202813,3212,27.974382,6123.8467,2,1,2
823791824,3202,40.890408,106519.4,1,1,5
1027129693,3213,42.31769,0.70824605,2,6,1
1205561803,3212,51.331615,28.270613,1,6,1
381562223,3213,88.65026,16166.645,2,6,2
71175036,3210,79.42564,41668.22,1,6,4
439633864,3203,36.931602,0.0,2,6,1
823791824,3202,57.67101,53652.383,2,1,5
60624913,3211,27.765953,11167.613,1,1,2
UnitedStates_030223212_125264,3210,64.525085,21301.107,1,6,3
823791824,3202,67.04831,138445.83,2,1,5
UnitedStates_030223203_939119,3212,43.703476,132234.2,1,6,5
UnitedStates_030223203_200544,3209,46.06905,0.0,1,6,1
823791824,3202,38.822678,31353.951,2,3,5
381553794,3213,36.273148,9456.848,2,1,2
385519117,3212,40.9791,52738.668,2,1,5
377075183,3212,56.23793,3913.1526,2,1,2
1285009598,3210,32.20475,6811.375,2,1,2
374048685,3212,28.91006,0.081239246,2,6,1
UnitedStates_030223203_734859,3209,80.58412,26420.55,1,6,4
399294315,3211,49.562286,129485.61,1,1,5
823791824,3202,75.68702,12826.037,1,6,5
439633868,3203,66.20147,0.08996688,2,6,1
949283313,3209,11.331215,452.4036,1,3,1
69000317,3211,33.132,21122.115,1,6,3
UnitedStates_030223203_1072881,3212,45.348743,7.6791654,2,6,1
852969341,3208,45.642796,106699.36,2,1,5
69000315,3211,51.6921,48188.94,1,1,4
UnitedStates_030223203_462118,3209,43.137573,0.052635677,2,6,1
442874354,3212,92.78366,0.014260886,2,6,1
1553447,3211,58.076763,9704.339,1,6,2
1027129686,3213,21.747877,11755.459,2,6,2
717902788,3202,66.85948,63965.05,2,1,5
823791824,3202,92.30226,1.7844191,1,6,5
UnitedStates_030223203_383873,3210,48.036095,40464.992,2,1,4
928001434,3209,37.73272,1257.9626,2,1,1
1027129700,3213,47.487293,97835.28,1,1,5
439633864,3203,24.730652,0.6076483,2,6,1
UnitedStates_030223203_472248,3210,35.474728,69512.734,2,1,5
904810557,3208,21.101717,7264.6357,2,6,2
381553811,3213,62.949387,8863.683,2,1,2
439633853,3203,45.932785,8183.8667,2,6,2
379485648,3211,24.18639,8373.284,2,1,2
UnitedStates_030223203_517052,3210,20.70736,0.15358748,1,6,1
UnitedStates_030223203_311452,3210,55.631847,9952.38,2,6,2
439633867,3203,35.49909,256.98508,1,6,1
934977180,3208,37.4798,3794.7136,2,1,1
439633867,3203,65.58957,1571.5325,2,6,1
374195693,3212,22.872324,1.8760133,2,6,1
329290504,3211,34.35164,4492.315,2,1,2
823791824,3202,43.090706,62184.082,2,2,5
225789484,3202,34.633354,791.8136,1,1,5
439633861,3203,48.67213,2736.044,1,1,2
561057823,3211,45.392723,18311.271,2,6,3
68992700,3211,31.306952,93492.77,1,3,5
UnitedStates_030223203_929254,3209,35.740517,1655.4219,1,6,1
1254401444,3209,27.623896,11.060353,1,6,1
225789484,3202,47.27693,53885.24,1,1,5
891284924,3208,63.464542,20095.527,2,6,3
439633858,3203,31.338562,15273.612,1,1,3
1313608226,3210,51.837624,121866.13,2,1,5
378769845,3211,23.812904,1146.3928,2,6,1
439633852,3203,23.832668,47498.914,1,1,4
955779321,3211,64.23753,8934.59,2,6,2
1027115431,3213,49.654247,4590.5435,2,6,2
1159047460,3209,50.14916,0.18672217,2,6,1
857918485,3209,31.018736,46024.984,2,1,5
58431587,3211,53.09484,17909.344,2,6,3
439633858,3203,34.27503,24707.615,2,1,3
UnitedStates_030223203_1005534,3210,11.803562,199.59494,1,6,1
UnitedStates_030223203_923780,3209,31.603565,30536.703,1,1,4
935464005,3209,99.0,6627.8887,1,6,2
225789484,3202,49.830563,83043.84,2,1,5
110681125,3211,42.003056,108180.86,2,1,5
68961712,3211,27.357973,8194.153,1,1,2
225789484,3202,55.284863,33634.008,2,6,5
UnitedStates_030223212_152733,3213,47.34039,8005.2593,2,1,2
526548805,3211,21.892576,9175.132,1,6,2
225789484,3202,65.64635,144394.86,1,1,5
439633861,3203,70.43657,8030.7944,1,6,2
UnitedStates_030223203_28967,3209,34.68132,6544.5957,2,1,2
58431587,3211,27.562363,18192.207,1,1,3
1132486865,3210,57.404037,0.26031703,1,6,1
225789484,3202,46.102432,43678.875,2,1,5
58436909,3213,54.110878,11263.317,1,6,2
UnitedStates_030223203_306390,3209,45.209286,29418.148,1,1,4
UnitedStates_030223203_662831,3209,70.63382,4341.4375,1,6,1
882468156,3211,89.26439,6621.3296,2,6,2
1049131126,3212,30.9526,15250.191,2,6,3
58431587,3211,84.05986,29202.852,2,6,3
1200017928,3209,23.873589,0.0,2,6,1
627593956,3212,60.827812,23473.234,2,6,3
439633864,3203,27.667248,948.1397,2,1,1
1138057213,3209,59.984386,59.97306,2,6,1
439633853,3203,99.0,11556.029,2,6,2
439633864,3203,66.951324,3009.0823,1,6,1
58366895,3213,23.367409,14913.075,2,3,3
110555611,3211,36.61756,17584.28,2,1,3
490554523,3211,23.136698,0.8598694,2,6,1
69256585,3211,55.15966,75490.93,2,6,5
469341347,3211,37.163185,96983.59,2,1,5
852498186,3209,60.78091,33325.22,2,1,4
58366895,3213,46.29602,27675.664,1,1,3
58478248,3209,22.700876,0.33231074,2,3,1
1159047446,3209,28.261673,9598.177,2,1,2
823791824,3202,15.10268,46655.984,1,1,5
607960794,3213,41.421173,7222.1123,2,1,2
380522065,3213,38.007683,9309.135,2,1,2
69118068,3211,40.87535,120208.69,1,1,5
717902788,3202,60.07628,34630.746,2,6,5
58366895,3213,78.53334,22333.148,2,6,3
UnitedStates_030223203_107026,3209,4.4845123,0.0,1,6,1
690059646,3209,13.228687,16033.333,1,3,3
600074292,3210,49.46697,7341.6978,2,6,2
439633853,3203,30.820574,7045.8994,1,1,2
823791824,3202,15.139252,8238.47,1,1,5
58366895,3213,68.845795,21731.035,2,6,3
823791824,3202,46.16114,106418.98,1,1,5
1020931925,3202,54.460064,50100.867,1,6,5
439633861,3203,78.076256,11096.14,1,6,2
1027115446,3213,39.484184,60673.277,1,1,4
942243162,3209,74.95732,103403.02,2,1,5
UnitedStates_030223212_125288,3210,64.00543,3.32923,1,6,1
UnitedStates_030223203_505677,3210,32.226795,0.46593884,1,6,1
378766092,3211,33.96235,34810.086,1,1,4
155077255,3209,67.7692,149292.52,2,1,5
823791824,3202,47.604618,33843.023,2,1,5
439633853,3203,51.121475,5565.529,2,6,2
1201551357,3211,39.086685,44393.57,2,1,4
439633851,3203,53.468468,34599.65,1,1,4
717902788,3202,72.73825,12714.448,1,6,5
1210655317,3212,57.98323,10817.489,2,6,2
14321795,3210,38.19288,0.20010985,2,6,1
854405025,3208,17.50847,0.0,2,6,1
439633869,3203,23.637136,20535.643,1,1,3
1025047764,3209,26.211618,21522.633,1,1,3
859091427,3208,44.89056,80604.81,1,1,5
439633851,3203,65.64321,47701.016,2,6,4
823791824,3202,66.1288,16611.945,1,6,5
376282771,3209,23.596691,28084.256,1,1,4
439633851,3203,59.158104,34820.445,1,1,4
373711096,3212,33.488255,85995.055,1,1,5
59255037,3211,50.051086,15272.054,1,6,3
394708389,3211,88.75166,40407.03,2,6,5
327351367,3209,79.56972,0.0,2,6,1
409130505,3210,48.567917,0.14127806,1,6,1
439633853,3203,56.09783,11281.95,1,6,2
1153603523,3209,72.24076,145.51408,1,6,1
UnitedStates_030223203_155139,3210,41.752697,27657.432,2,1,4
58366895,3213,77.1844,23303.467,2,6,3
823791824,3202,66.25116,64094.69,1,1,5
917606284,3208,65.576126,0.20593695,2,6,1
225789484,3202,43.577324,37950.22,1,1,5
1211475549,3208,81.31899,56421.984,2,6,5
890019516,3208,31.95981,52934.785,1,1,5
1052456094,3212,27.7406,5.067867,1,6,1
58414465,3212,37.636047,2648.345,2,6,2
1154377436,3210,70.16474,6961.0576,1,6,2
717902785,3202,43.363758,61274.78,1,1,5
225789484,3202,30.458788,83499.445,2,1,5
526548805,3211,35.066616,5440.082,1,1,2
UnitedStates_030223203_144930,3212,85.11505,6811.2065,2,6,2
642332338,3208,32.98587,0.41403317,2,3,1
451899047,3211,64.87215,47600.176,2,1,4
439633867,3203,60.781956,0.014011361,2,6,1
UnitedStates_030223203_140120,3209,72.90611,48560.23,2,1,5
330937113,3210,50.677856,5509.998,1,6,2
439633853,3203,43.996223,5221.6665,1,1,2
UnitedStates_030223212_122657,3213,33.018887,19039.697,1,1,2
727494140,3208,61.24106,137832.44,1,1,5
949745300,3209,61.50004,9073.322,2,6,2
348815878,3212,44.077873,1.6544508,2,6,1
439633860,3203,30.819191,11393.881,1,1,2
409620363,3213,57.296257,324437.03,1,1,5
225789484,3202,27.24447,53570.63,1,1,5
823791824,3202,35.643536,56358.31,2,1,5
823791824,3202,76.92572,31785.152,2,6,5
898077274,3212,59.026558,56949.504,2,1,5
225789484,3202,26.051264,65203.03,2,1,5
68995430,3211,42.867294,88188.76,2,1,5
439633865,3203,34.366055,5.9424615,2,6,1
14027145,3210,11.222195,6702.0312,2,1,2
628326179,3212,58.35607,42143.402,1,6,4
58366895,3213,26.569523,17233.645,2,1,3
1158554282,3208,71.02256,107148.13,1,6,5
439633853,3203,9.215557,11216.749,1,1,2
823791824,3202,56.92447,39859.363,2,1,5
868390454,3208,32.278267,0.6722032,2,6,1
439633857,3203,50.35376,91062.86,2,1,5
10011997_1,3211,60.206463,164874.22,2,1,5
399294405,3211,84.46344,10579.576,2,6,2
949092216,3209,58.44252,182005.44,2,1,5
439633867,3203,27.349104,68.77605,2,6,1
UnitedStates_030223212_134607,3213,40.537262,285351.78,2,1,5
225789484,3202,74.625885,95276.234,2,6,5
823791824,3202,55.256584,39035.94,2,1,5
1241713295,3209,62.140526,0.94684696,2,6,1
58366895,3213,60.244324,22785.99,2,6,3
180645949,3211,37.117794,88782.59,2,1,5
938425804,3208,80.41663,11036.411,2,6,3
1118802632,3210,32.087975,131320.17,1,1,5
439633867,3203,52.419697,0.1389632,2,6,1
439633857,3203,52.40216,82072.9,2,1,5
376921901,3212,45.113464,30208.113,2,1,4
225789484,3202,75.09171,45249.793,2,6,5
1132486871,3210,62.153236,7675.0757,2,6,2
439633861,3203,24.3859,9811.44,2,1,2
763187562,3208,28.88323,36055.75,1,2,5
823791824,3202,64.106674,31886.135,2,6,5
836876016,3213,57.074768,92732.47,2,1,4
110580105,3211,51.71681,112126.49,2,1,5
UnitedStates_030223203_500991,3208,44.276546,0.39251295,1,6,1
890957020,3208,57.421177,12.534129,1,6,1
1290147306,3212,52.65986,14257.429,2,6,3
58366895,3213,35.49794,30120.6,2,1,3
58366895,3213,88.21811,35227.953,2,6,3
823791824,3202,6.970024,8.469796,2,1,5
823791824,3202,60.52243,54693.8,1,6,5
932924289,3208,81.36653,26790.932,2,6,3
1222590012,3212,23.852962,20689.963,1,6,3
225789484,3202,76.35704,2.0047603,2,6,5
439633860,3203,64.92342,12335.336,2,6,2
1287296783,3208,37.621803,16429.033,2,1,3
852054697,3212,64.448875,14625.099,1,6,3
423975811,3211,36.582825,68617.484,2,1,5
439633857,3203,58.003784,192764.83,2,2,5
439633866,3203,23.986448,29516.172,1,1,4
225789484,3202,58.6791,63533.938,1,1,5
225789484,3202,34.019028,23178.432,1,1,5
UnitedStates_030223203_439529,3209,65.924355,116647.64,1,6,5
350207068,3212,43.135822,86865.734,2,1,5
225789484,3202,70.27088,34505.734,2,6,5
UnitedStates_030223212_150987,3211,25.889275,30451.783,2,1,3
919285153,3209,65.556305,51372.367,1,1,5
823791824,3202,49.584206,115853.18,1,1,5
823791824,3202,36.249207,10738.225,2,1,5
823791824,3202,31.785685,10684.8545,1,1,5
439633852,3203,45.246456,43765.15,1,1,4
110678746,3211,26.25528,62431.516,2,1,5
416766966,3213,47.323753,7568.526,2,6,2
UnitedStates_030223203_367003,3210,41.478374,23593.355,2,1,4
69118049,3211,55.85717,141560.0,1,1,5
762114144,3208,43.63652,58450.137,2,1,5
823791824,3202,22.703993,0.10515553,1,6,5
1200009480,3212,24.403728,3201.5356,2,1,2
439633853,3203,34.439594,6134.2056,1,6,2
1289805976,3208,21.53762,0.0,1,6,1
58431587,3211,88.47441,17064.139,1,6,3
737626537,3212,54.986492,52510.715,1,1,4
1287280533,3208,75.06184,17060.46,2,6,3
735361031,3210,53.051064,12104.404,2,6,3
1027115450,3213,30.722374,0.0,2,6,1
1154539242,3210,36.99436,7249.111,2,1,2
891281719,3208,48.480957,62763.918,1,1,4
58436909,3213,54.724567,13977.1,2,6,2
439633855,3203,51.198364,127021.93,1,1,5
891214633,3209,37.3715,0.0,1,6,1
385519117,3212,40.839752,129392.78,2,1,5
439633853,3203,51.26481,7046.3027,2,6,2
439633853,3203,36.021652,12630.244,2,1,2
68961645,3211,75.3138,11529.124,2,6,2
106384974,3213,37.29031,3767.762,2,3,2
439633868,3203,21.470203,0.0,2,6,1
1094477729,3210,70.82332,8.98252,2,6,1
225789484,3202,34.08132,7000.094,2,6,5
758787655,3208,21.235773,2225.7336,2,1,1
439633853,3203,23.273918,7238.236,1,6,2
313128820,3213,58.68985,9468.256,2,1,2
58366895,3213,12.351772,19510.092,1,6,3
823791824,3202,61.420837,32586.64,2,1,5
823791824,3202,71.17038,21470.025,2,6,5
439633857,3203,75.09783,142449.48,2,6,5
1027129703,3213,77.161064,634.8246,2,6,1
1120619637,3211,21.133482,66907.11,1,1,5
439633861,3203,27.449427,13403.65,2,3,2
1027202810,3212,53.732204,14725.706,2,1,3
823791824,3202,75.38267,77536.23,1,1,5
439633857,3203,51.94604,78267.5,2,1,5
1289798526,3208,48.96195,30697.125,2,6,4
UnitedStates_030223203_316592,3210,45.495483,4632.818,2,1,2
903910964,3211,57.156067,6870.5894,2,6,2
439633858,3203,39.99714,17860.373,1,1,3
439633865,3203,17.130508,1322.3877,2,1,1
439633853,3203,40.45268,13205.146,2,6,2
1015116096,3211,68.40311,238671.31,2,1,5
399294330,3211,42.951168,50693.145,1,1,4
8033579,3211,39.167023,2182.39,1,6,1
922243840,3212,32.168236,49889.55,1,1,5
1124336580,3210,57.80638,65137.836,2,6,5
895288309,3208,26.378126,0.0,2,6,1
UnitedStates_030223203_272899,3203,46.4909,34748.062,1,1,4
59584909,3211,44.28772,12734.023,2,1,2
439633857,3203,53.05578,102569.266,1,1,5
439633861,3203,47.28651,4950.2427,2,6,2
1161090255,3210,43.04267,262.75302,2,6,1
225789484,3202,30.330244,35800.17,1,1,5
900559381,3208,42.28118,1991.4803,2,6,1
58366895,3213,73.39363,21797.852,2,1,3
900559381,3208,53.294075,1.5724924,2,6,1
823791824,3202,71.92825,64997.28,2,1,5
717902785,3202,37.032223,28986.834,2,1,5
UnitedStates_030223203_378148,3210,23.02675,54886.562,2,1,5
416748502,3213,36.16741,13035.342,1,1,3
823791824,3202,33.465927,29263.1,1,1,5
UnitedStates_030223203_872882,3209,49.067776,9302.096,1,6,2
1028205712,3210,43.665432,43042.223,1,1,5
58366895,3213,65.40828,41234.71,1,6,3
UnitedStates_030223203_1028204,3209,30.237974,1730.9233,1,6,2
439633853,3203,58.7244,11350.767,1,6,2
778593297,3208,38.77107,0.39753655,2,6,1
58414527,3212,78.327515,15386.851,2,6,3
58366895,3213,99.0,14817.914,2,6,3
69021645,3211,44.428917,7285.022,2,6,2
UnitedStates_030223203_1016209,3210,20.92268,4.120395,1,6,1
823791824,3202,32.729958,3828.2031,2,1,5
439633861,3203,20.439817,9283.855,1,1,2
974950429,3212,29.558228,21.932192,2,6,1
439633860,3203,28.94487,9750.625,1,6,2
58366895,3213,58.634895,50091.027,1,1,3
855556236,3210,55.94085,0.747069,2,6,1
465935968,3210,27.084547,5192.363,1,1,2
10011997_1,3211,55.252647,82832.02,2,6,5
559461272,3211,44.04504,46879.844,2,1,4
58818139,3212,45.999073,4999.704,2,6,2
1125438032,3210,79.96269,22341.543,2,6,3
1248691341,3212,28.166487,38202.996,1,1,4
439633858,3203,30.814528,25663.365,2,1,3
1065580958,3212,42.982677,949.8035,2,6,2
58366895,3213,27.090616,31372.736,2,1,3
58414470,3212,70.95603,10128.908,2,6,2
105506811,3211,63.62735,120171.086,1,1,5
58366895,3213,49.98833,13742.645,2,6,3
717902788,3202,16.520012,32382.2,1,1,5
984029902,3212,87.68596,17681.127,2,6,3
1125438032,3210,45.099243,14045.05,2,1,3
225789484,3202,51.69981,99434.75,2,1,5
741718137,3208,54.79198,60771.844,2,1,5
439633857,3203,53.836643,100570.414,2,1,5
439633868,3203,25.606033,587.01245,1,3,1
58366895,3213,52.05362,20130.861,1,6,3
493918458,3208,41.19636,0.0,2,6,1
607960794,3213,87.75742,8825.19,2,6,2
1238352579,3212,37.995235,366.77408,1,3,1
405721748,3211,59.42626,1.0741923,2,6,1
UnitedStates_030223212_95607,3211,41.71372,3301.456,2,6,1
860684310,3208,20.034462,61248.43,1,1,5
411815073,3211,83.91405,9243.389,1,6,2
1163103958,3211,42.10647,11461.467,1,6,2
439633864,3203,17.720142,0.08707371,2,6,1
1134092696,3210,69.815636,45617.402,2,6,5
58366895,3213,39.229866,18734.97,1,6,3
798609979,3211,66.26196,11672.761,2,6,2
58431590,3211,70.02426,1636.2449,1,6,1
58414476,3212,35.277824,4643.272,1,6,2
58430432,3210,33.839092,11800.921,1,1,3
1011542880,3212,25.136814,7010.217,2,6,2
717902788,3202,81.12778,56750.473,1,6,5
UnitedStates_030223203_322005,3210,41.997913,63006.93,1,1,5
439633867,3203,24.29472,0.2077681,2,6,1
526548805,3211,28.657515,11646.617,1,6,2
UnitedStates_030223212_81179,3213,64.88517,100138.586,2,1,5
69409227,3211,40.705074,19980.709,2,1,3
177074796,3213,40.14342,4420.5776,2,6,2
823791824,3202,47.459328,167078.34,1,1,5
891339534,3212,24.34807,4524.5947,1,6,2
823791824,3202,57.429535,172398.12,2,1,5
805151309,3211,63.410557,5186.8335,1,6,1
823791824,3202,19.407343,33246.3,2,1,5
1158554175,3208,69.59619,82628.305,2,6,5
714496720,3208,21.625679,0.626982,1,6,1
439633864,3203,28.237976,0.6572591,2,6,1
1287356573,3212,39.48198,8567.42,2,6,2
914420220,3208,53.670895,8136.452,2,6,2
375584539,3212,50.67149,11698.283,2,6,3
UnitedStates_030223203_316677,3210,63.372093,14930.694,1,6,3
439633853,3203,43.443523,763.91797,1,6,2
439633861,3203,14.914101,6748.673,1,1,2
1065580969,3212,29.80473,0.27140284,1,6,1
620158903,3209,44.849503,3132.9988,2,6,1
455699096,3208,2.972477,3746.2727,2,6,1
1065162000,3212,61.63667,0.9608966,2,6,1
UnitedStates_030223203_911002,3210,31.782087,3297.6821,2,6,2
439633864,3203,18.779604,0.59472835,2,6,1
1094477729,3210,34.939514,4.046249,1,6,1
58366895,3213,88.19278,29633.734,1,6,3
1027115446,3213,64.86945,80472.48,2,1,4
UnitedStates_030223212_10789,3211,22.996557,1185.6912,1,1,1
UnitedStates_030223212_122726,3210,86.3522,88622.29,2,6,5
1225520025,3212,39.54519,19752.682,2,1,3
46380299,3211,96.03307,43143.895,2,6,4
UnitedStates_030223203_161553,3212,43.610184,31045.54,2,1,4
106381773,3213,45.903526,6728.741,2,1,2
948478575,3209,37.459457,37952.355,1,1,4
717902785,3202,55.280323,12335.971,2,6,5
UnitedStates_030223203_240421,3209,51.534332,39684.05,1,1,4
439633851,3203,25.319561,24787.154,1,1,4
717902785,3202,58.066242,70377.02,2,1,5
439633864,3203,17.18082,0.13408901,1,6,1
823791824,3202,77.26562,70187.74,2,6,5
823791824,3202,39.141235,58292.598,2,1,5
439633868,3203,27.257261,0.0,2,6,1
UnitedStates_030223212_73001,3211,46.198288,17528.756,1,1,2
1134379991,3209,54.585644,2141.0723,2,6,1
46380299,3211,46.695457,48302.684,2,1,4
1222764958,3210,51.913094,28900.82,1,1,4
439633857,3203,19.117756,79177.04,1,1,5
644854341,3208,81.385124,2156.8672,2,6,1
58366895,3213,51.77059,21377.02,2,6,3
852056240,3212,26.469856,36215.934,1,1,4
382132084,3212,43.99571,6364.7783,2,1,2
UnitedStates_030223203_435027,3209,62.205513,122558.805,1,1,5
UnitedStates_030223203_866579,3210,49.671253,58500.664,1,1,5
893158574,3209,48.706013,22000.357,2,6,3
882856340,3208,39.49821,20868.697,1,1,3
717902785,3202,45.71532,22569.883,2,1,5
1153627384,3210,38.49362,31403.54,1,6,3
369212699,3212,52.66592,12979.281,2,1,3
917965222,3208,85.769745,33328.777,2,6,4
823791824,3202,37.821396,26835.504,2,1,5
468988300,3211,13.414944,5398.5786,1,1,2
1080866859,3213,32.297253,28912.344,2,1,3
1232186862,3212,79.40182,5818.353,2,6,2
823791824,3202,50.66175,66243.43,1,6,5
1028509777,3209,48.1813,13851.573,2,1,3
58366895,3213,93.62752,29127.695,2,6,3
649278863,3208,84.46801,6072.8164,1,6,2
439633868,3203,68.85835,6.4846597,2,6,1
288869352,3211,36.991154,202397.67,2,1,5
897571352,3208,42.499737,4329.684,1,6,1
180727469,3209,46.36606,2034.1548,2,1,1
69000309,3211,55.771034,7025.7534,2,1,2
1119613750,3212,55.744698,12430.467,2,6,2
225789484,3202,96.90497,52211.098,1,6,5
423975235,3211,70.500336,105825.91,1,1,5
836780474,3213,52.03024,73351.41,2,1,4
69409233,3211,52.622646,105781.0,1,6,5
58366895,3213,45.717064,34496.684,1,1,3
1027129698,3213,24.98489,6245.3335,1,1,2
UnitedStates_030223203_267916,3209,41.38058,0.0,2,6,1
871911899,3208,32.368565,9618.136,2,1,2
UnitedStates_030223203_916905,3212,25.287947,41195.836,1,1,4
405714867,3211,62.897232,53158.85,2,1,4
1287025333,3208,34.564438,43732.062,1,1,5
58366895,3213,32.446854,21388.562,2,1,3
1050647274,3212,25.671444,15416.479,1,1,3
1121072464,3210,38.9071,53307.957,1,1,5
439633867,3203,29.977654,0.40218505,1,6,1
UnitedStates_030223203_939472,3203,42.28309,26358.588,2,1,4
UnitedStates_030223212_11738,3213,50.00509,0.106174126,2,6,1
702561323,3208,48.259396,50226.02,2,1,5
439633857,3203,50.702877,89286.96,2,1,5
110555613,3211,82.22549,11918.272,2,6,2
436930247,3211,73.67039,113923.09,2,6,5
439633864,3203,34.689545,32.688084,2,1,1
UnitedStates_030223203_189404,3209,70.85802,25018.55,2,6,3
69117919,3211,40.574306,89849.8,1,1,5
1027129696,3213,56.046658,0.39232174,1,6,1
225789484,3202,45.979153,17002.697,2,6,5
941865685,3209,37.767567,140982.03,2,1,5
611245999,3210,49.071857,34818.387,1,1,4
58366895,3213,44.017162,28571.842,2,1,3
439633867,3203,25.307585,1243.7451,2,1,1
439633851,3203,39.576153,49602.336,1,1,4
58828238,3211,27.647903,24666.107,2,1,3
58390658,3209,23.345108,1.1099768,1,1,1
439633851,3203,65.985596,66020.29,2,1,4
439633864,3203,19.961794,331.32114,2,1,1
439633867,3203,60.682735,0.019137966,2,6,1
1289852619,3208,54.977257,78910.18,2,1,5
13753609,3208,69.29375,1048.0896,2,6,1
UnitedStates_030223203_134075,3209,24.328272,3573.9568,2,1,1
717902785,3202,30.162682,14900.99,2,6,5
225789484,3202,98.940414,38717.457,2,6,5
381553816,3213,68.678085,13994.907,1,6,2
58414472,3212,35.94563,0.94296855,1,6,1
1241726748,3209,59.402695,54410.73,2,1,4
1118801243,3210,31.097336,40565.38,2,1,5
823791824,3202,96.90787,45508.42,2,6,5
1047450336,3213,55.94142,47791.766,2,6,3
662966240,3209,29.869501,30962.777,1,6,3
439633851,3203,49.857094,55284.035,1,1,4
UnitedStates_030223212_103004,3211,21.240112,0.3668536,2,6,1
688707755,3209,24.070057,34655.855,2,1,4
439633861,3203,30.436174,8219.421,2,6,2
823791824,3202,78.539024,498.5968,2,6,5
330297912,3211,61.96765,14128.024,2,6,2
