person_id,puma,AGEP,PINCP,SEX,ESR,bldg_id,price_tier
18384,3212,70.98668,19749.855,2,6,350229063,4
18385,3211,58.87713,12319.193,1,6,69000310,2
18386,3212,53.161777,104597.17,2,1,854987962,5
18387,3208,44.435802,37757.188,1,1,734185147,5
18388,3202,77.7602,15315.433,1,6,823791824,5
18389,3210,17.466038,10986.368,1,6,903398426,3
18390,3202,29.850454,30918.102,1,1,225789484,5
18391,3202,52.04793,9702.266,2,6,225789484,5
18392,3211,59.29271,8215.109,1,6,778082116,2
18393,3203,39.910694,17811.434,2,1,439633858,3
18394,3213,43.36583,7223.2837,1,1,1027129697,2
18395,3202,68.91056,53428.48,1,1,823791824,5
18396,3210,24.27605,0.0,2,6,985858187,1
18397,3211,49.50502,51394.86,1,1,623425610,5
18398,3211,68.67952,26812.225,2,1,59264067,4
18399,3213,79.48784,19494.877,2,6,835067861,3
18400,3213,59.353436,16335.616,2,1,58366895,3
18401,3211,55.188137,35985.74,1,6,11523397,4
18402,3203,81.054016,25601.518,1,6,439633858,3
18403,3203,72.493385,87504.55,2,6,439633857,5
18404,3213,54.93218,195241.61,1,1,1027129705,5
18405,3213,57.24585,53366.047,2,1,UnitedStates_030223203_427822,4
18406,3211,42.556908,0.03294058,2,6,623425614,1
18407,3208,39.591972,19950.016,1,6,1092238663,3
18408,3209,12.52721,9350.433,1,1,UnitedStates_030223203_317445,2
18409,3213,51.527935,82433.11,1,3,607388997,5
18410,3211,58.325684,46686.164,1,1,290243512,4
18411,3213,33.080105,18570.207,1,2,415869603,3
18412,3213,53.891853,117636.55,1,1,415881906,5
18413,3213,33.79786,0.0,1,6,58473032,1
18414,3208,49.295765,0.0,1,6,UnitedStates_030223203_495927,1
18415,3210,41.875168,2213.1045,2,6,736215471,2
18416,3208,81.29155,18550.15,2,6,891134608,3
18417,3202,64.50524,1657.3518,1,6,823791824,5
18418,3213,35.880695,0.109723315,1,6,835048078,1
18419,3208,29.081306,0.0,1,3,714675967,1
18420,3211,61.416737,58149.953,2,1,69021527,5
18421,3213,33.396805,27625.219,1,1,416711903,3
18422,3210,70.53296,28437.492,2,6,165842140,4
18423,3210,25.099152,5943.7896,2,6,1126503471,2
18424,3209,78.85837,30441.068,2,6,1293772757,4
18425,3203,46.596317,52216.676,1,1,439633857,5
18426,3213,76.85291,84869.49,2,6,855507134,5
18427,3203,26.324844,6383.8086,1,6,439633861,2
18428,3203,40.79627,42253.066,1,1,439633852,4
18429,3213,33.685806,3465.917,2,3,UnitedStates_030223212_43117,2
18430,3213,29.157742,0.44558772,2,6,UnitedStates_030223212_110338,1
18431,3212,41.25458,802.4054,2,6,6560546,1
18432,3203,54.316433,23891.111,1,1,439633858,3
18433,3203,57.834076,37780.312,1,6,439633852,4
18434,3202,55.449966,11103.349,1,6,823791824,5
18435,3203,47.497646,37502.85,1,3,439633851,4
18436,3202,63.88935,16535.818,2,6,823791824,5
18437,3202,14.288471,0.0,2,6,823791824,5
18438,3202,42.345024,17984.828,1,6,823791824,5
18439,3209,54.175663,37338.723,2,1,UnitedStates_030223203_1017144,4
18440,3203,24.222113,835.3493,2,1,439633867,1
18441,3211,23.682465,34.590584,2,6,71849953,1
18442,3202,9.312508,0.01385568,1,6,823791824,5
18443,3208,29.010477,12457.336,1,1,858666316,3
18444,3208,51.224434,41644.062,2,1,850317744,5
18445,3209,26.885622,23960.912,1,1,925897589,4
18446,3209,61.15936,61746.89,2,1,155077255,5
18447,3208,54.850746,3794.4094,2,1,863564358,2
18448,3211,24.78393,57040.223,2,1,69000345,5
18449,3210,18.205893,17555.559,1,1,1160756877,3
18450,3203,51.254337,17467.86,2,6,439633869,3
18451,3210,32.121765,16960.523,1,1,1050915716,3
18452,3213,46.583492,2568.1484,1,3,8643061,2
18453,3211,40.44765,0.0,1,6,331385706,1
18454,3213,16.75804,0.0,1,6,1027129701,1
18455,3208,42.328915,370.1187,2,1,854404975,1
18456,3208,21.489197,26367.514,2,1,858215610,4
18457,3210,79.27105,39705.934,2,6,UnitedStates_030223203_372421,5
18458,3213,64.69212,27376.268,1,1,58366895,3
18459,3202,53.646454,55986.473,2,1,225789484,5
18460,3211,12.551205,0.83566636,1,6,371992623,1
18461,3202,22.734911,2323.4934,2,6,823791824,5
18462,3208,25.54318,20195.512,1,1,731830300,3
18463,3208,51.66739,15090.115,1,6,703431493,3
18464,3209,17.08362,3218.2766,2,6,UnitedStates_030223203_200674,2
18465,3208,34.117043,12522.293,1,1,890986132,3
18466,3213,17.093973,0.0,2,6,1179487949,1
18467,3211,35.771515,6284.971,1,1,1553447,2
18468,3212,41.03153,31043.26,2,1,369289684,4
18469,3208,33.406464,36460.844,2,1,862113515,4
18470,3211,46.735184,27734.27,1,1,68876519,4
18471,3202,42.906963,66242.86,1,1,823791824,5
18472,3211,62.781036,44839.496,1,1,371832207,4
18473,3210,29.11176,32610.547,2,1,UnitedStates_030223203_855773,4
18474,3209,27.567385,0.0,1,6,1034025839,1
18475,3203,53.82933,15499.821,1,1,439633858,3
18476,3209,23.318695,0.06368262,1,6,456250588,1
18477,3212,12.409016,0.0,2,6,1050666035,1
18478,3203,38.287815,18172.871,1,1,439633858,3
18479,3203,20.083323,6251.8833,1,1,439633853,2
18480,3203,44.387638,14201.746,2,1,439633858,3
18481,3211,43.216454,86658.125,2,1,818779859,5
18482,3211,46.736576,15443.807,1,1,417973778,3
18483,3210,45.79427,13350.065,2,6,UnitedStates_030223203_961243,3
18484,3203,25.553305,21524.459,2,1,439633858,3
18485,3208,38.921307,0.0,1,6,854072324,1
18486,3203,66.23137,10150.755,1,6,UnitedStates_030223203_601073,2
18487,3209,48.891865,0.0,2,6,UnitedStates_030223203_957083,1
18488,3210,53.13427,156986.66,1,1,1313601553,5
18489,3202,48.501446,6831.278,2,1,225789484,5
18490,3208,48.372673,2556.2173,2,1,714496696,1
18491,3203,18.965841,5126.0854,2,1,439633853,2
18492,3209,20.011295,8770.237,2,1,470211020,2
18493,3209,64.06397,227920.97,1,1,724398982,5
18494,3202,77.08252,18071.727,1,6,823791824,5
18495,3202,62.26931,40924.7,1,1,823791824,5
18496,3213,67.02109,31707.795,2,6,1047450336,3
18497,3210,45.018,13402.358,1,6,UnitedStates_030223203_233306,3
18498,3213,60.744232,19327.281,2,1,58366895,3
18499,3212,24.843014,11211.615,1,1,UnitedStates_030223203_439369,3
18500,3208,69.943756,0.3340017,2,6,785141796,1
18501,3208,67.87387,109.76162,2,6,714496707,1
18502,3211,29.176682,432.19376,2,6,558662114,1
18503,3213,57.618366,63501.29,1,1,836808629,5
18504,3208,73.6764,9511.094,2,6,645348916,2
18505,3208,25.800087,0.0,2,6,881624535,1
18506,3210,17.160484,0.694411,1,6,1078268393,1
18507,3202,30.72096,61901.96,2,1,823791824,5
18508,3211,42.83643,96001.44,1,1,1235876989,5
18509,3203,83.86809,31770.635,1,6,439633852,4
18510,3203,27.341778,35730.215,1,1,439633851,4
18511,3209,78.14812,14802.843,1,6,1200017966,3
18512,3211,57.378242,0.1539968,2,6,69141717,1
18513,3213,49.731327,29764.875,2,1,58366895,3
18514,3212,50.80166,39281.3,1,6,1050443627,5
18515,3203,83.99624,7701.5557,2,6,439633853,2
18516,3213,37.514248,9150.958,1,1,415878702,2
18517,3202,70.131905,51236.25,2,6,225789484,5
18518,3210,52.277626,49431.62,2,1,UnitedStates_030223203_155570,5
18519,3212,62.099846,81073.164,2,1,UnitedStates_030223203_222864,5
18520,3202,68.02706,0.0,2,6,823791824,5
18521,3211,87.59696,4382.0576,2,6,68961712,2
18522,3213,27.165634,55876.75,2,1,1027115446,4
18523,3211,36.320164,14237.373,2,1,58431587,3
18524,3203,33.942215,51821.484,1,1,439633855,5
18525,3208,35.9119,26313.002,2,1,880603830,4
18526,3211,33.71158,44369.188,1,1,624229607,4
18527,3208,50.482094,28615.746,1,6,771519684,4
18528,3210,41.7534,24117.271,2,1,UnitedStates_030223203_350184,4
18529,3203,41.578167,23534.52,1,1,439633858,3
18530,3212,16.806213,10.643312,2,1,UnitedStates_030223203_461306,1
18531,3211,61.851784,80169.98,1,1,110580105,5
18532,3209,42.311455,0.22490317,2,6,1153792597,1
18533,3209,89.39339,5883.7163,2,6,950207066,2
18534,3211,47.60758,46807.336,2,1,921905026,4
18535,3212,47.014507,47520.254,1,1,469342103,5
18536,3211,70.22798,72627.96,1,1,784224245,5
18537,3208,32.638565,15583.51,1,1,1211475513,3
18538,3212,93.2664,12308.447,2,6,1289899087,3
18539,3202,49.82437,50530.047,1,1,823791824,5
18540,3212,56.75511,27552.23,1,1,60725183,4
18541,3210,40.87122,29876.959,2,6,1284988117,4
18542,3210,34.233795,3466.2178,1,6,UnitedStates_030223203_366463,2
18543,3203,63.141586,8222.636,1,6,439633861,2
18544,3209,26.858925,17604.416,2,3,689155457,3
18545,3208,40.94248,3388.7822,2,1,981280994,2
18546,3202,77.4835,24908.01,2,6,225789484,5
18547,3202,32.576107,34824.297,1,3,225789484,5
18548,3208,26.58131,0.0,1,6,UnitedStates_030223203_735109,1
18549,3213,19.28178,7854.4263,1,1,623425592,2
18550,3202,39.728878,55400.414,2,1,225789484,5
18551,3202,39.122368,55100.02,2,1,823791824,5
18552,3202,20.153706,0.0,2,6,717902788,5
18553,3209,22.90609,21614.602,2,1,UnitedStates_030223203_94892,3
18554,3209,22.054,16701.016,1,1,690055718,3
18555,3203,63.66617,9593.189,2,6,439633853,2
18556,3209,71.67674,0.0,2,6,941526041,1
18557,3212,57.87899,0.055319432,2,6,UnitedStates_030223203_256116,1
18558,3209,56.474552,0.0,1,6,949440825,1
18559,3210,38.742165,8549.91,1,6,UnitedStates_030223203_1016147,2
18560,3213,90.09405,63008.67,1,6,1233453519,5
18561,3208,70.70162,21909.691,2,6,924394292,4
18562,3203,61.14129,38874.406,1,1,439633851,4
18563,3209,25.454462,0.20333944,2,6,891214626,1
18564,3212,30.16497,29293.953,1,1,1287349082,4
18565,3213,27.203228,15783.313,1,1,58366895,3
18566,3208,37.448254,0.23909847,1,6,731929994,1
18567,3202,33.725792,32117.998,1,1,225789484,5
18568,3203,77.00834,71627.125,1,6,439633857,5
18569,3211,28.79742,73131.66,1,1,957898908,5
18570,3203,34.050648,9953.899,1,1,439633853,2
18571,3208,65.5863,32978.7,1,1,980946440,4
18572,3208,84.04686,68991.57,1,6,1138059328,5
18573,3208,40.49169,54950.043,2,2,767427946,5
18574,3211,20.463804,0.01109704,2,6,624155442,1
18575,3209,51.370052,77489.14,1,1,688947692,5
18576,3202,73.33679,43670.63,2,6,823791824,5
18577,3211,23.438517,14880.3125,1,1,731550782,3
18578,3208,57.092335,16466.023,1,6,UnitedStates_030223203_989850,3
18579,3202,59.01492,0.64069986,2,6,225789484,5
18580,3212,61.53442,8177.11,2,6,1125915961,3
18581,3213,15.890373,6974.21,1,1,381553813,2
18582,3209,61.276234,24048.62,2,1,965044720,4
18583,3211,66.98589,0.050129987,2,6,546640140,1
18584,3211,25.969116,16870.44,1,1,58431587,3
18585,3212,50.56893,56315.543,2,1,1047453568,5
18586,3210,61.38475,93296.375,1,1,UnitedStates_030223203_488601,5
18587,3211,45.499207,0.0,1,6,1011899245,1
18588,3203,47.077347,0.27993706,2,6,439633864,1
18589,3202,75.10074,81518.66,1,6,823791824,5
18590,3213,30.412224,6643.5156,1,1,177074796,2
18591,3203,69.711586,64680.805,2,1,439633857,5
18592,3203,25.46884,21649.592,2,3,439633858,3
18593,3213,35.337444,0.263111,1,3,835829428,1
18594,3203,21.957891,0.2530089,1,6,439633854,1
18595,3203,51.815712,4252.8,2,6,439633861,2
18596,3209,13.156136,0.055838875,2,6,940463845,1
18597,3208,63.64699,90320.336,1,6,893156145,5
18598,3210,13.796917,5.618408,2,6,894954561,1
18599,3210,24.564507,0.0,1,3,UnitedStates_030223203_216835,1
18600,3210,39.302727,24536.734,2,1,UnitedStates_030223212_151143,4
18601,3211,79.76594,61779.645,2,6,983015939,5
18602,3212,30.393665,0.0,2,6,984762732,1
18603,3203,29.427214,90290.02,2,1,439633857,5
18604,3211,55.149185,0.0,1,3,59527172,1
18605,3208,80.55942,24559.607,1,6,878850969,4
18606,3210,15.601379,4648.1553,2,6,736215471,2
18607,3210,76.246956,5341.655,2,6,UnitedStates_030223212_59910,2
18608,3208,67.652054,0.0,1,6,1050512236,1
18609,3202,38.59832,3075.05,2,1,225789484,5
18610,3202,31.595133,13804.017,2,1,717902785,5
18611,3202,70.43071,100249.72,2,1,823791824,5
18612,3212,58.979576,139201.92,2,1,385519117,5
18613,3208,26.322739,18764.656,1,1,851336501,3
18614,3213,93.98926,35820.97,2,6,1027129672,4
18615,3210,34.528633,25340.574,2,1,449438991,4
18616,3209,10.772663,0.034914616,1,6,326962510,1
18617,3213,28.8154,0.03297112,1,6,1027129701,1
18618,3212,70.01073,27845.266,2,6,378389188,4
18619,3210,39.039265,7886.969,1,3,512995085,2
18620,3202,57.332413,971.73035,1,1,823791824,5
18621,3208,65.388916,22635.91,1,1,727221450,4
18622,3209,42.1344,2376.8965,1,3,895309301,1
18623,3211,62.872353,83561.02,2,1,30260210,5
18624,3211,39.83496,43316.77,2,1,69217026,4
18625,3211,28.012049,21959.627,2,1,58431587,3
18626,3213,73.86386,130405.88,1,1,1027129705,5
18627,3209,81.73128,0.13006414,2,6,UnitedStates_030223203_440606,1
18628,3211,66.395744,25537.771,1,6,58431587,3
18629,3202,74.51302,40975.625,1,6,823791824,5
18630,3210,18.645998,13671.409,1,1,1116547811,3
18631,3213,68.67173,127379.664,2,1,1235876967,5
18632,3202,65.60849,82360.34,2,1,225789484,5
18633,3210,51.02197,35825.926,2,1,UnitedStates_030223203_144553,5
18634,3203,26.40093,6111.5693,1,1,439633861,2
18635,3213,54.259163,47374.188,2,6,1027115438,4
18636,3211,34.09844,44310.79,2,1,110580106,4
18637,3203,71.02998,7074.418,1,6,439633853,2
18638,3210,62.283962,4080.3972,1,1,1153480545,2
18639,3211,56.14577,29255.312,1,6,69118071,4
18640,3210,31.803137,0.0,2,6,1119197385,1
18641,3203,60.01357,1389.1957,1,3,439633868,1
18642,3212,40.428844,16946.23,2,1,1047751866,3
18643,3202,51.15215,9030.13,1,6,823791824,5
18644,3213,82.469734,0.0,1,6,UnitedStates_030223212_126836,1
18645,3212,22.66942,523.52704,2,6,984762735,1
18646,3213,87.99297,112197.734,1,6,1027115453,5
18647,3210,71.51779,81006.85,1,1,58430424,5
18648,3203,40.986637,45562.312,1,1,439633851,4
18649,3202,70.131424,277534.94,1,1,225789484,5
18650,3211,62.41191,13507.973,1,6,865148957,2
18651,3210,43.148384,65074.938,2,1,1155066800,5
18652,3202,32.811745,32858.863,1,1,225789484,5
18653,3212,19.95554,30948.223,1,1,992218317,4
18654,3209,55.494797,85538.16,2,1,1025384806,5
18655,3202,38.9991,7630.172,1,1,225789484,5
18656,3213,60.277534,25131.521,1,1,58366895,3
18657,3212,10.492374,261.35095,1,6,1047735460,1
18658,3212,71.59866,45734.754,2,1,984765244,5
18659,3210,27.50529,36935.883,1,1,UnitedStates_030223203_17064,5
18660,3212,40.29516,57002.375,2,1,1025877956,5
18661,3209,67.963165,62298.23,1,1,UnitedStates_030223203_151052,5
18662,3211,80.844154,15225.791,1,6,177074795,3
18663,3202,50.54779,40185.023,2,1,823791824,5
18664,3203,26.993515,26398.488,1,1,439633851,4
18665,3209,34.078865,43980.715,1,1,1131088273,5
18666,3211,19.356997,0.0,1,3,1040421340,1
18667,3212,43.53311,2438.8555,2,6,162766854,2
18668,3208,47.165478,10014.902,2,6,314035680,2
18669,3211,28.40183,19816.592,1,1,1023817634,3
18670,3209,10.783684,0.0,2,6,688967545,1
18671,3212,61.473244,15004.439,1,6,439641564,3
18672,3211,59.923084,21480.389,2,6,396275710,3
18673,3213,44.11265,95341.05,1,1,UnitedStates_030223212_92085,5
18674,3202,55.007942,45236.89,1,1,823791824,5
18675,3202,27.131802,86758.84,2,1,823791824,5
18676,3210,30.099344,0.0,1,6,UnitedStates_030223203_833078,1
18677,3209,67.12031,78310.805,1,1,941027657,5
18678,3213,78.692566,28325.379,1,6,58366895,3
18679,3203,14.910419,0.80578053,1,6,439633868,1
18680,3210,29.005793,0.0,2,6,UnitedStates_030223203_355794,1
18681,3208,41.767918,34284.61,1,1,731922145,4
18682,3213,23.698452,10168.595,1,6,58473030,2
18683,3203,29.36264,9473.079,2,1,439633861,2
18684,3211,27.27828,30337.658,1,1,UnitedStates_030223212_91800,4
18685,3210,50.208035,108181.58,1,1,1118801243,5
18686,3210,68.33642,35001.734,2,1,UnitedStates_030223203_511331,5
18687,3203,62.981525,17599.229,1,3,439633858,3
18688,3208,73.96826,0.09378426,1,6,1290147767,1
18689,3203,34.731773,0.0,2,3,439633868,1
18690,3212,16.41911,11959.401,2,3,UnitedStates_030223203_1016926,3
18691,3211,50.51847,68776.95,2,1,68995397,5
18692,3202,31.776405,116268.13,1,1,823791824,5
18693,3202,30.357828,0.0,1,6,225789484,5
18694,3203,57.704185,0.1514376,1,6,439633864,1
18695,3211,54.89327,6682.059,2,6,549073149,2
18696,3211,44.02009,9589.822,2,1,381594193,2
18697,3209,79.040634,75081.1,1,6,UnitedStates_030223203_956290,5
18698,3209,85.849396,22008.836,2,6,UnitedStates_030223203_778864,4
18699,3202,32.682926,31573.693,1,1,225789484,5
18700,3208,75.43323,23025.613,1,6,1126498380,4
18701,3203,32.823803,25354.523,2,1,439633858,3
18702,3210,76.99432,60561.473,1,1,1118801243,5
18703,3211,76.50241,55119.414,1,6,59202747,5
18704,3203,17.703833,6961.3364,1,6,439633853,2
18705,3211,41.246853,65257.22,2,1,UnitedStates_030223212_131323,5
18706,3213,24.287514,0.0,2,6,855488572,1
18707,3209,27.920418,10736.894,2,6,UnitedStates_030223203_822959,2
18708,3209,13.021137,0.0,1,3,854776925,1
18709,3211,73.72223,1263.9718,1,6,378805092,1
18710,3203,12.491257,0.7474439,2,6,439633867,1
18711,3210,47.771564,3311.3193,1,6,58366817,2
18712,3209,40.890705,55769.316,1,1,852172562,5
18713,3209,75.50471,994.1192,1,6,1025348134,1
18714,3202,61.724724,12421.661,1,3,717902785,5
18715,3211,20.100945,35068.46,2,1,409624701,4
18716,3211,26.53282,65854.02,2,1,9531426,5
18717,3202,20.615953,22732.55,1,1,823791824,5
18718,3213,41.79477,17127.613,2,6,58366895,3
18719,3211,84.92151,50611.75,2,6,69000307,5
18720,3202,32.67762,19279.287,1,1,225789484,5
18721,3203,41.927933,47854.754,1,1,439633851,4
18722,3209,26.159393,27892.496,2,1,471897219,4
18723,3211,44.3677,31724.432,1,1,559565359,4
18724,3210,66.04413,9967.599,1,6,UnitedStates_030223203_394520,3
18725,3202,61.888153,0.0,2,6,225789484,5
18726,3213,41.60178,0.0,2,6,1027129701,1
18727,3209,73.16797,0.07827978,1,6,UnitedStates_030223203_390609,1
18728,3209,88.82379,2050.0728,2,6,1025044974,1
18729,3211,49.974518,37638.543,2,1,381076629,4
18730,3212,34.343018,40688.164,2,1,385519117,5
18731,3211,23.547523,5760.987,1,1,369610777,2
18732,3209,30.591705,0.0,1,6,UnitedStates_030223203_1062719,1
18733,3212,21.877151,34442.61,2,1,1086041849,5
18734,3203,61.526283,63506.92,2,1,439633857,5
18735,3209,64.75962,68428.56,2,1,UnitedStates_030223203_1039873,5
18736,3203,56.64771,14922.309,2,6,439633869,3
18737,3203,43.68131,37720.477,2,1,439633866,4
18738,3213,54.043716,46498.78,1,1,415873550,4
18739,3211,55.36884,30041.764,1,1,69021692,4
18740,3211,74.452255,16432.545,2,1,58431587,3
18741,3211,41.150696,62576.484,1,1,10011997_1,5
18742,3211,77.8372,39576.03,2,6,965070578,4
18743,3209,39.99183,11528.574,2,6,180727460,2
18744,3213,21.788296,0.36382753,2,6,1183746501,1
18745,3209,27.213835,8711.271,1,1,471897220,2
18746,3209,32.420464,0.0,2,6,1127487339,1
18747,3202,37.286583,7156.2026,2,1,823791824,5
18748,3213,27.493685,5165.9326,2,1,380156621,2
18749,3213,54.43087,49652.977,2,1,1027129672,4
18750,3211,62.217777,25343.812,2,1,58828238,3
18751,3202,74.9811,28206.953,2,6,823791824,5
18752,3213,22.113544,28414.992,2,1,1047450336,3
18753,3209,82.82249,48998.73,1,6,738901658,5
18754,3209,68.00751,9479.37,2,6,UnitedStates_030223203_262410,2
18755,3210,55.0471,4974.1978,2,1,UnitedStates_030223203_55368,2
18756,3203,40.779472,40835.227,2,1,439633851,4
18757,3202,75.001915,30172.18,1,6,823791824,5
18758,3213,26.982437,75438.1,1,1,1027129677,5
18759,3202,49.057964,28715.861,1,1,225789484,5
18760,3202,39.98002,10843.924,1,1,717902785,5
18761,3203,32.64953,113332.4,1,1,439633857,5
18762,3213,81.173904,69982.55,1,6,415881906,5
18763,3209,73.39014,48320.79,1,6,UnitedStates_030223203_812247,5
18764,3210,55.7714,11138.191,1,6,UnitedStates_030223203_972267,3
18765,3210,11.059845,0.0,2,6,1154378644,1
18766,3211,30.645998,0.62951773,1,6,895245414,1
18767,3209,59.686275,0.917899,2,6,UnitedStates_030223203_507069,1
18768,3202,41.840984,0.0,1,6,717902785,5
18769,3203,36.282593,39271.26,2,1,439633851,4
18770,3211,35.33786,2321.5557,1,1,1175352185,1
18771,3203,29.365963,5361.604,2,3,439633853,2
18772,3202,33.028618,17.920025,1,1,717902785,5
18773,3212,45.613197,19994.76,1,1,162764031,4
18774,3210,45.67863,0.8120427,1,6,1241708139,1
18775,3208,66.00392,32.441895,2,6,884342177,1
18776,3203,73.72461,0.6297897,2,6,439633867,1
18777,3209,48.306213,51068.14,2,1,UnitedStates_030223203_106120,5
18778,3208,32.0887,340.18085,2,6,1211486041,1
18779,3203,66.47299,52066.5,1,1,439633857,5
18780,3202,80.13269,22523.78,2,6,225789484,5
18781,3209,56.289474,123309.016,1,1,UnitedStates_030223203_178249,5
18782,3203,58.206482,139028.12,1,1,439633857,5
18783,3212,27.904762,20939.113,2,1,1049131049,4
18784,3211,33.38717,22305.242,2,1,58431587,3
18785,3211,66.08003,80069.96,2,6,10011997_1,5
18786,3209,72.00937,15771.486,1,6,UnitedStates_030223203_1050424,3
18787,3210,39.31162,39792.023,2,1,UnitedStates_030223203_138354,5
18788,3203,34.336098,108142.586,1,1,439633857,5
18789,3209,47.470177,0.31922984,1,6,468731551,1
18790,3210,23.479736,12444.036,1,1,UnitedStates_030223212_146553,3
18791,3213,55.59176,59086.035,2,1,UnitedStates_030223212_148052,4
18792,3202,14.043255,0.11279137,1,6,225789484,5
18793,3208,51.855747,8248.981,2,1,737290020,2
18794,3202,64.97245,11698.573,2,1,717902785,5
18795,3208,41.829132,8371.359,1,6,703985942,2
18796,3208,63.927887,77586.16,2,1,731835061,5
18797,3212,47.60002,7741.3247,2,1,162766854,2
18798,3212,50.718563,6914.162,2,6,58414465,2
18799,3210,56.69438,11126.767,2,6,58424480,3
18800,3202,10.95002,6390.175,1,1,823791824,5
18801,3202,42.09631,76125.55,1,1,823791824,5
18802,3211,52.47552,23809.088,1,6,58431587,3
18803,3212,63.72564,15643.5205,2,6,369289683,3
18804,3208,50.671658,2827.8948,2,3,1051005705,1
18805,3211,40.72924,2068.1821,1,3,71187430,1
18806,3203,39.4655,33033.754,2,1,439633852,4
18807,3209,84.51165,100083.98,1,6,UnitedStates_030223203_989266,5
18808,3210,27.891195,56728.34,2,1,1118801252,5
18809,3203,43.513554,54308.754,2,1,439633857,5
18810,3213,23.95886,0.0,2,6,1075153991,1
18811,3208,90.19577,24027.275,2,6,863378520,4
18812,3209,59.70405,6190.013,1,6,1175596182,2
18813,3212,61.48529,61578.293,2,1,974107262,5
18814,3203,68.61023,67614.37,2,1,439633857,5
18815,3213,57.19934,67967.56,1,6,UnitedStates_030223212_155082,5
18816,3202,22.402584,11024.544,1,1,823791824,5
18817,3202,34.463364,0.0,2,6,823791824,5
18818,3202,56.668148,276469.8,1,1,225789484,5
18819,3212,31.757189,72133.65,2,1,469342103,5
18820,3202,57.450233,291662.2,1,1,823791824,5
18821,3211,78.98091,48690.027,2,6,105360201,5
18822,3203,42.189835,20768.53,1,1,439633858,3
18823,3210,37.356987,23223.992,1,1,UnitedStates_030223203_133110,4
18824,3212,39.716225,0.0,1,6,984762737,1
18825,3213,55.78692,10929.42,1,6,415869779,2
18826,3208,59.46026,0.0,2,6,854088757,1
18827,3203,55.883396,54204.594,1,1,439633857,5
18828,3202,85.141846,14145.768,1,6,225789484,5
18829,3208,51.286163,63083.59,1,1,731824637,5
18830,3203,56.071983,19826.799,1,1,439633869,3
18831,3211,16.179718,0.0,2,6,58431590,1
18832,3211,18.818655,525.0793,1,6,379486572,1
18833,3209,23.793718,1019.00586,1,3,649633279,1
18834,3203,35.263893,53669.426,2,1,439633857,5
18835,3213,62.812904,2649.697,1,6,415869781,2
18836,3202,36.857716,35658.59,1,6,823791824,5
18837,3202,69.41712,136109.11,1,1,823791824,5
18838,3209,19.82984,13704.856,1,1,1024873365,3
18839,3213,40.064407,48645.1,2,1,UnitedStates_030223212_139469,4
18840,3211,34.958847,0.0,2,6,378831282,1
18841,3208,52.449345,14796.914,1,1,891281780,3
18842,3210,47.05246,54382.3,1,1,318396104,5
18843,3203,82.76041,36571.973,2,6,439633852,4
18844,3203,26.132767,23433.732,1,1,439633858,3
18845,3213,51.261734,0.0,2,6,UnitedStates_030223212_110263,1
18846,3202,59.4485,98810.47,1,1,717902785,5
18847,3210,38.371872,928.2114,1,1,991968116,1
18848,3203,38.789192,5956.861,2,1,439633853,2
18849,3208,37.828247,6547.7114,2,3,762963735,2
18850,3202,85.03871,43971.113,2,6,823791824,5
18851,3213,23.260386,23227.604,2,1,58366895,3
18852,3211,53.421635,22127.012,2,6,400270711,3
18853,3208,40.764862,6955.098,2,6,765466215,2
18854,3208,44.76284,16037.003,2,6,730176345,3
18855,3212,28.362516,3476.258,1,3,382132071,2
18856,3213,15.774689,22800.055,1,1,58366895,3
18857,3213,31.17611,6128.451,2,1,586981937,2
18858,3202,70.711716,0.0,2,6,823791824,5
18859,3202,61.917595,48202.04,2,1,823791824,5
18860,3208,29.132454,3.0177853,2,6,715065772,1
18861,3212,72.05188,7912.565,1,6,58414476,2
18862,3202,33.808975,50318.168,1,1,225789484,5
18863,3203,46.87345,49156.418,2,1,439633857,5
18864,3208,38.560017,1.8334346,1,6,729202411,1
18865,3212,70.83273,2938.4006,1,6,922243841,2
18866,3211,60.214638,49979.56,1,1,372065873,5
18867,3203,62.172913,90912.83,2,1,439633857,5
18868,3203,39.316315,36673.26,1,1,439633863,4
18869,3202,46.906563,6111.266,2,6,717902785,5
18870,3202,76.77255,63621.918,1,6,823791824,5
18871,3209,26.939909,14289.079,2,1,852216073,3
18872,3212,55.004074,5425.515,2,6,51495146,2
18873,3202,33.891136,12247.1455,2,1,823791824,5
18874,3211,26.312506,658.47504,2,6,982130014,1
18875,3209,51.116558,84825.23,2,1,1116953032,5
18876,3202,53.64572,12330.901,2,1,717902785,5
18877,3202,65.73592,37082.004,1,1,225789484,5
18878,3202,60.47947,245126.9,2,1,823791824,5
18879,3203,69.420715,31006.926,1,6,439633851,4
18880,3211,34.002106,0.13930866,2,6,69144823,1
18881,3213,26.47118,4278.4956,2,1,415872275,2
18882,3210,21.323174,26570.371,2,1,1050881764,4
18883,3211,44.965126,147743.58,2,1,105506811,5
18884,3208,9.067802,0.8163629,1,6,727254571,1
18885,3202,33.92782,4700.9487,2,1,717902785,5
18886,3212,32.29255,39790.086,2,1,350229068,5
18887,3203,54.39661,30474.938,2,1,439633863,4
18888,3208,77.11486,0.0,2,6,4515821,1
18889,3211,63.442596,7085.141,2,6,399294284,2
18890,3212,13.015587,327.462,1,1,1238352579,1
18891,3208,59.58761,18809.037,1,6,1286947147,3
