statefp,puma,puma_uid,age_bin_idx,income_bin_idx,count_weighted,prob_joint
06,7107,0607107,0,0,64.0,0.001979891724671307
06,7107,0607107,0,1,45.0,0.0013921113689095127
06,7107,0607107,0,2,14.0,0.0004331013147718484
06,7107,0607107,0,3,128.0,0.003959783449342614
06,7107,0607107,0,4,32.0,0.0009899458623356535
06,7107,0607107,0,5,115.0,0.003557617942768755
06,7107,0607107,0,6,12.0,0.0003712296983758701
06,7107,0607107,0,7,115.0,0.003557617942768755
06,7107,0607107,0,8,108.0,0.0033410672853828307
06,7107,0607107,0,9,53.0,0.0016395978344934262
06,7107,0607107,0,10,157.0,0.0048569218870843
06,7107,0607107,0,11,110.0,0.003402938901778809
06,7107,0607107,0,12,30.0,0.0009280742459396752
06,7107,0607107,0,13,75.0,0.002320185614849188
06,7107,0607107,0,14,0.0,0.0
06,7107,0607107,0,15,0.0,0.0
06,7107,0607107,1,0,570.0,0.017633410672853827
06,7107,0607107,1,1,514.0,0.015901005413766434
06,7107,0607107,1,2,100.0,0.0030935808197989174
06,7107,0607107,1,3,886.0,0.02740912606341841
06,7107,0607107,1,4,753.0,0.023294663573085846
06,7107,0607107,1,5,704.0,0.021778808971384376
06,7107,0607107,1,6,762.0,0.02357308584686775
06,7107,0607107,1,7,371.0,0.011477184841453983
06,7107,0607107,1,8,863.0,0.026697602474864655
06,7107,0607107,1,9,1261.0,0.03901005413766435
06,7107,0607107,1,10,1272.0,0.03935034802784223
06,7107,0607107,1,11,1535.0,0.04748646558391338
06,7107,0607107,1,12,831.0,0.025707656612529002
06,7107,0607107,1,13,530.0,0.01639597834493426
06,7107,0607107,1,14,530.0,0.01639597834493426
06,7107,0607107,1,15,346.0,0.010703789636504254
06,7107,0607107,2,0,730.0,0.022583139984532097
06,7107,0607107,2,1,566.0,0.017509667440061872
06,7107,0607107,2,2,252.99999999999997,0.00782675947409126
06,7107,0607107,2,3,631.0,0.01952049497293117
06,7107,0607107,2,4,478.0,0.014787316318638824
06,7107,0607107,2,5,734.0,0.022706883217324052
06,7107,0607107,2,6,495.0,0.01531322505800464
06,7107,0607107,2,7,808.0,0.024996133023975253
06,7107,0607107,2,8,339.0,0.01048723897911833
06,7107,0607107,2,9,849.0,0.026264501160092806
06,7107,0607107,2,10,960.0,0.029698375870069606
06,7107,0607107,2,11,1964.0,0.060757927300850736
06,7107,0607107,2,12,1198.0,0.03706109822119103
06,7107,0607107,2,13,600.0,0.018561484918793503
06,7107,0607107,2,14,1186.0,0.03668986852281516
06,7107,0607107,2,15,997.0,0.030843000773395204
06,7107,0607107,3,0,338.0,0.01045630317092034
06,7107,0607107,3,1,459.0,0.01419953596287703
06,7107,0607107,3,2,331.0,0.010239752513534416
06,7107,0607107,3,3,583.0,0.01803557617942769
06,7107,0607107,3,4,412.0,0.01274555297757154
06,7107,0607107,3,5,272.0,0.008414539829853055
06,7107,0607107,3,6,295.0,0.009126063418406806
06,7107,0607107,3,7,289.0,0.00894044856921887
06,7107,0607107,3,8,190.0,0.005877803557617943
06,7107,0607107,3,9,439.0,0.013580819798917248
06,7107,0607107,3,10,591.0,0.018283062645011602
06,7107,0607107,3,11,808.0,0.024996133023975253
06,7107,0607107,3,12,540.0,0.016705336426914155
06,7107,0607107,3,13,296.0,0.009156999226604795
06,7107,0607107,3,14,521.0,0.01611755607115236
06,7107,0607107,3,15,287.0,0.008878576952822893
06,7108,0607108,0,0,92.0,0.0018916807171937328
06,7108,0607108,0,1,72.0,0.001480445778673356
06,7108,0607108,0,2,148.0,0.0030431385450507874
06,7108,0607108,0,3,3.9999999999999996,8.224698770407533e-05
06,7108,0607108,0,4,96.0,0.001973927704897808
06,7108,0607108,0,5,13.999999999999998,0.00028786445696426366
06,7108,0607108,0,6,88.0,0.0018094337294896575
06,7108,0607108,0,7,60.0,0.00123370481556113
06,7108,0607108,0,8,109.0,0.002241230414936053
06,7108,0607108,0,9,136.0,0.0027963975819385615
06,7108,0607108,0,10,117.0,0.0024057243903442037
06,7108,0607108,0,11,81.0,0.0016655015010075256
06,7108,0607108,0,12,96.0,0.001973927704897808
06,7108,0607108,0,13,17.0,0.0003495496977423202
06,7108,0607108,0,14,63.0,0.0012953900563391866
06,7108,0607108,0,15,36.0,0.000740222889336678
06,7108,0607108,1,0,969.0,0.01992433277131225
06,7108,0607108,1,1,520.0,0.010692108401529794
06,7108,0607108,1,2,550.0,0.011308960809310358
06,7108,0607108,1,3,739.0,0.015195130978327918
06,7108,0607108,1,4,1502.0,0.030883743882880288
06,7108,0607108,1,5,1519.0,0.03123329358062261
06,7108,0607108,1,6,973.0,0.020006579759016326
06,7108,0607108,1,7,1032.0,0.021219722827651437
06,7108,0607108,1,8,860.9999999999999,0.017703664103302215
06,7108,0607108,1,9,1746.9999999999998,0.0359213718797549
06,7108,0607108,1,10,2144.0,0.044084385409384384
06,7108,0607108,1,11,3099.0000000000005,0.06372085372373237
06,7108,0607108,1,12,1619.0,0.033289468273224494
06,7108,0607108,1,13,839.0,0.017251305670929803
06,7108,0607108,1,14,1110.0,0.022823539087880908
06,7108,0607108,1,15,606.0,0.012460418637167413
06,7108,0607108,2,0,1069.0,0.021980507463914133
06,7108,0607108,2,1,874.0,0.017970966813340462
06,7108,0607108,2,2,693.0,0.014249290619731052
06,7108,0607108,2,3,714.0,0.014681087305177448
06,7108,0607108,2,4,659.0,0.013550191224246413
06,7108,0607108,2,5,647.0,0.013303450261134185
06,7108,0607108,2,6,895.9999999999999,0.018423325245712874
06,7108,0607108,2,7,667.0,0.013714685199654563
06,7108,0607108,2,8,1078.0,0.022165563186248304
06,7108,0607108,2,9,1531.0000000000002,0.03148003454373484
06,7108,0607108,2,10,1879.0,0.03863552247398939
06,7108,0607108,2,11,2975.0,0.06117119710490603
06,7108,0607108,2,12,1836.9999999999998,0.037771929103096596
06,7108,0607108,2,13,1177.0,0.024201176131924167
06,7108,0607108,2,14,932.0,0.019163548135049554
06,7108,0607108,2,15,504.0,0.010363120450713493
06,7108,0607108,3,0,926.0,0.019040177653493442
06,7108,0607108,3,1,1390.0,0.02858082822716618
06,7108,0607108,3,2,812.0000000000001,0.016696138503927295
06,7108,0607108,3,3,802.0000000000001,0.016490521034667107
06,7108,0607108,3,4,342.0,0.007032117448698441
06,7108,0607108,3,5,740.0,0.015215692725253938
06,7108,0607108,3,6,238.0,0.0048936957683924824
06,7108,0607108,3,7,247.0,0.005078751490726652
06,7108,0607108,3,8,350.0,0.007196611424106592
06,7108,0607108,3,9,624.0,0.012830530081835753
06,7108,0607108,3,10,730.0,0.01501007525599375
06,7108,0607108,3,11,1006.0000000000001,0.02068511740757495
06,7108,0607108,3,12,510.00000000000006,0.010486490932269606
06,7108,0607108,3,13,255.99999999999997,0.005263807213060821
06,7108,0607108,3,14,148.0,0.0030431385450507874
06,7108,0607108,3,15,323.0,0.0066414442571040835
06,7110,0607110,0,0,0.0,0.0
06,7110,0607110,0,1,0.0,0.0
06,7110,0607110,0,2,99.0,0.0032697007728383644
06,7110,0607110,0,3,0.0,0.0
06,7110,0607110,0,4,75.0,0.002477046040029064
06,7110,0607110,0,5,0.0,0.0
06,7110,0607110,0,6,40.0,0.0013210912213488342
06,7110,0607110,0,7,51.0,0.0016843913072197634
06,7110,0607110,0,8,41.0,0.001354118501882555
06,7110,0607110,0,9,143.0,0.004722901116322082
06,7110,0607110,0,10,157.0,0.005185283043794174
06,7110,0607110,0,11,217.0,0.007166919875817425
06,7110,0607110,0,12,113.0,0.0037320827003104566
06,7110,0607110,0,13,29.0,0.0009577911354779048
06,7110,0607110,0,14,0.0,0.0
06,7110,0607110,0,15,0.0,0.0
06,7110,0607110,1,0,608.0,0.02008058656450228
06,7110,0607110,1,1,227.0,0.007497192681154633
06,7110,0607110,1,2,673.0,0.022227359799194133
06,7110,0607110,1,3,499.99999999999994,0.016513640266860426
06,7110,0607110,1,4,664.0,0.021930114274390646
06,7110,0607110,1,5,675.0,0.022293414360261575
06,7110,0607110,1,6,450.0,0.014862276240174385
06,7110,0607110,1,7,466.0,0.015390712728713918
06,7110,0607110,1,8,390.0,0.012880639408151134
06,7110,0607110,1,9,1196.0,0.03950062751833014
06,7110,0607110,1,10,1559.0,0.05148953035207081
06,7110,0607110,1,11,2146.0,0.07087654402536495
06,7110,0607110,1,12,1101.0,0.03636303586762666
06,7110,0607110,1,13,866.0,0.02860162494220226
06,7110,0607110,1,14,820.0,0.0270823700376511
06,7110,0607110,1,15,401.0,0.013243939494022063
06,7110,0607110,2,0,410.0,0.01354118501882555
06,7110,0607110,2,1,241.0,0.007959574608626726
06,7110,0607110,2,2,206.0,0.006803619789946496
06,7110,0607110,2,3,444.0,0.014664112556972059
06,7110,0607110,2,4,337.0,0.011130193539863928
06,7110,0607110,2,5,450.0,0.014862276240174385
06,7110,0607110,2,6,371.0,0.012253121078010437
06,7110,0607110,2,7,324.0,0.010700838892925557
06,7110,0607110,2,8,478.0,0.015787040095118568
06,7110,0607110,2,9,855.0,0.02823832485633133
06,7110,0607110,2,10,1266.0,0.0418125371556906
06,7110,0607110,2,11,1910.0,0.06308210581940683
06,7110,0607110,2,12,1221.0,0.04032630953167316
06,7110,0607110,2,13,819.0,0.02704934275711738
06,7110,0607110,2,14,1099.0,0.036296981306559215
06,7110,0607110,2,15,894.0,0.029526388797146443
06,7110,0607110,3,0,241.0,0.007959574608626726
06,7110,0607110,3,1,447.0,0.014763194398573222
06,7110,0607110,3,2,502.0,0.016579694827927868
06,7110,0607110,3,3,445.0,0.01469713983750578
06,7110,0607110,3,4,323.0,0.010667811612391836
06,7110,0607110,3,5,300.0,0.009908184160116256
06,7110,0607110,3,6,190.0,0.006275183301406962
06,7110,0607110,3,7,297.0,0.009809102318515093
06,7110,0607110,3,8,312.0,0.010304511526520906
06,7110,0607110,3,9,426.0,0.014069621507365083
06,7110,0607110,3,10,279.0,0.009214611268908117
06,7110,0607110,3,11,572.0,0.018891604465288328
06,7110,0607110,3,12,394.0,0.013012748530286016
06,7110,0607110,3,13,141.0,0.00465684655525464
06,7110,0607110,3,14,234.0,0.00772838364489068
06,7110,0607110,3,15,143.0,0.004722901116322082
06,7111,0607111,0,0,147.0,0.002537019778399089
06,7111,0607111,0,1,25.0,0.000431465948707328
06,7111,0607111,0,2,0.0,0.0
06,7111,0607111,0,3,37.0,0.0006385696040868455
06,7111,0607111,0,4,0.0,0.0
06,7111,0607111,0,5,0.0,0.0
06,7111,0607111,0,6,0.0,0.0
06,7111,0607111,0,7,0.0,0.0
06,7111,0607111,0,8,59.99999999999999,0.0010355182768975871
06,7111,0607111,0,9,124.0,0.002140071105588347
06,7111,0607111,0,10,18.0,0.00031065548306927616
06,7111,0607111,0,11,155.0,0.002675088881985434
06,7111,0607111,0,12,39.0,0.0006730868799834318
06,7111,0607111,0,13,5.0,8.62931897414656e-05
06,7111,0607111,0,14,97.0,0.0016740878809844326
06,7111,0607111,0,15,5.0,8.62931897414656e-05
06,7111,0607111,1,0,803.0,0.013858686272479376
06,7111,0607111,1,1,446.0,0.0076973525249387316
06,7111,0607111,1,2,186.0,0.0032101066583825203
06,7111,0607111,1,3,378.0,0.0065237651444548
06,7111,0607111,1,4,294.0,0.005074039556798178
06,7111,0607111,1,5,558.0,0.009630319975147562
06,7111,0607111,1,6,578.0,0.009975492734113424
06,7111,0607111,1,7,585.0,0.010096303199751475
06,7111,0607111,1,8,396.0,0.006834420627524076
06,7111,0607111,1,9,1104.0,0.019053536294915605
06,7111,0607111,1,10,1683.0,0.02904628766697732
06,7111,0607111,1,11,2996.0,0.05170687929308619
06,7111,0607111,1,12,1987.9999999999998,0.03431017224120672
06,7111,0607111,1,13,2583.0,0.04457906182044113
06,7111,0607111,1,14,2249.0,0.03881467674571123
06,7111,0607111,1,15,2700.0,0.046598322460391424
06,7111,0607111,2,0,1155.0,0.019933726830278553
06,7111,0607111,2,1,209.0,0.003607055331193262
06,7111,0607111,2,2,304.0,0.005246625936281109
06,7111,0607111,2,3,538.0,0.009285147216181698
06,7111,0607111,2,4,616.0,0.010631320976148563
06,7111,0607111,2,5,918.0000000000001,0.015843429636533086
06,7111,0607111,2,6,385.0,0.006644575610092852
06,7111,0607111,2,7,359.0,0.00619585102343723
06,7111,0607111,2,8,909.0,0.015688101894998446
06,7111,0607111,2,9,1096.0,0.01891546719132926
06,7111,0607111,2,10,2111.0,0.036432984708846775
06,7111,0607111,2,11,3187.0,0.05500327914121018
06,7111,0607111,2,12,3024.0,0.0521901211556384
06,7111,0607111,2,13,2194.0,0.03786545165855511
06,7111,0607111,2,14,3282.0,0.056642849746298025
06,7111,0607111,2,15,4596.0,0.07932070001035518
06,7111,0607111,3,0,563.0,0.009716613164889027
06,7111,0607111,3,1,564.0,0.00973387180283732
06,7111,0607111,3,2,558.0,0.009630319975147562
06,7111,0607111,3,3,493.00000000000006,0.00850850850850851
06,7111,0607111,3,4,394.0,0.00679990335162749
06,7111,0607111,3,5,519.0,0.00895723309516413
06,7111,0607111,3,6,385.0,0.006644575610092852
06,7111,0607111,3,7,665.0,0.011476994235614926
06,7111,0607111,3,8,530.0,0.009147078112595354
06,7111,0607111,3,9,839.0,0.014479997238617929
06,7111,0607111,3,10,1237.0,0.02134893514203859
06,7111,0607111,3,11,1873.0,0.03232542887715301
06,7111,0607111,3,12,1236.0,0.021331676504090298
06,7111,0607111,3,13,820.0,0.01415208311760036
06,7111,0607111,3,14,1015.0,0.017517517517517518
06,7111,0607111,3,15,1129.0,0.019485002243622932
06,7112,0607112,0,0,55.00000000000001,0.0013539461375609277
06,7112,0607112,0,1,26.0,0.0006400472650288021
06,7112,0607112,0,2,0.0,0.0
06,7112,0607112,0,3,85.0,0.002092462212594161
06,7112,0607112,0,4,93.0,0.002289399832603023
06,7112,0607112,0,5,44.0,0.0010831569100487421
06,7112,0607112,0,6,11.999999999999998,0.00029540643001329327
06,7112,0607112,0,7,16.0,0.0003938752400177244
06,7112,0607112,0,8,11.999999999999998,0.00029540643001329327
06,7112,0607112,0,9,172.0,0.004234158830190537
06,7112,0607112,0,10,46.00000000000001,0.0011323913150509577
06,7112,0607112,0,11,121.0,0.0029786815026340407
06,7112,0607112,0,12,0.0,0.0
06,7112,0607112,0,13,89.0,0.002190931022598592
06,7112,0607112,0,14,81.0,0.0019939934025897297
06,7112,0607112,0,15,20.0,0.0004923440500221555
06,7112,0607112,1,0,359.0,0.008837575697897691
06,7112,0607112,1,1,252.0,0.006203535030279159
06,7112,0607112,1,2,434.0,0.010683865885480774
06,7112,0607112,1,3,276.0,0.006794347890305746
06,7112,0607112,1,4,380.99999999999994,0.009379154152922061
06,7112,0607112,1,5,491.0,0.012087046428043917
06,7112,0607112,1,6,317.0,0.0078036531928511645
06,7112,0607112,1,7,725.0,0.017847471813303137
06,7112,0607112,1,8,447.0,0.011003889517995176
06,7112,0607112,1,9,1106.0,0.027226625966225198
06,7112,0607112,1,10,1173.0,0.028875978533799418
06,7112,0607112,1,11,2091.0,0.05147457042981635
06,7112,0607112,1,12,1578.0,0.03884594554674807
06,7112,0607112,1,13,1206.0,0.029688346216335974
06,7112,0607112,1,14,1907.0,0.04694500516961252
06,7112,0607112,1,15,1262.0,0.03106690955639801
06,7112,0607112,2,0,565.0,0.013908719413125893
06,7112,0607112,2,1,250.99999999999997,0.006178917827778051
06,7112,0607112,2,2,386.0,0.0095022401654276
06,7112,0607112,2,3,794.0,0.01954605878587957
06,7112,0607112,2,4,338.0,0.008320614445374427
06,7112,0607112,2,5,353.0,0.008689872482891044
06,7112,0607112,2,6,321.0,0.007902122002855595
06,7112,0607112,2,7,350.0,0.008616020875387721
06,7112,0607112,2,8,399.0,0.009822263797942002
06,7112,0607112,2,9,833.0,0.020506129683422775
06,7112,0607112,2,10,1300.0,0.032002363251440104
06,7112,0607112,2,11,2112.0,0.051991531682339616
06,7112,0607112,2,12,1670.0,0.041110728176849985
06,7112,0607112,2,13,1643.0,0.04044606370932007
06,7112,0607112,2,14,2026.9999999999998,0.049899069469745455
06,7112,0607112,2,15,2377.0,0.05851509034513318
06,7112,0607112,3,0,540.0,0.013293289350598198
06,7112,0607112,3,1,562.0,0.01383486780562257
06,7112,0607112,3,2,383.0,0.009428388557924277
06,7112,0607112,3,3,593.0,0.01459800108315691
06,7112,0607112,3,4,493.0,0.012136280833046133
06,7112,0607112,3,5,520.0,0.012800945300576043
06,7112,0607112,3,6,340.0,0.008369848850376643
06,7112,0607112,3,7,283.0,0.0069666683078135
06,7112,0607112,3,8,426.0,0.010486928265471911
06,7112,0607112,3,9,485.0,0.01193934321303727
06,7112,0607112,3,10,1042.0,0.0256511250061543
06,7112,0607112,3,11,1415.0,0.0348333415390675
06,7112,0607112,3,12,1036.0,0.025503421791147653
06,7112,0607112,3,13,376.0,0.009256068140416523
06,7112,0607112,3,14,853.0,0.02099847373344493
06,7112,0607112,3,15,679.0,0.01671508049825218
06,7115,0607115,0,0,0.0,0.0
06,7115,0607115,0,1,0.0,0.0
06,7115,0607115,0,2,59.0,0.001835718730553827
06,7115,0607115,0,3,0.0,0.0
06,7115,0607115,0,4,18.0,0.0005600497822028624
06,7115,0607115,0,5,0.0,0.0
06,7115,0607115,0,6,27.0,0.0008400746733042937
06,7115,0607115,0,7,0.0,0.0
06,7115,0607115,0,8,0.0,0.0
06,7115,0607115,0,9,11.0,0.0003422526446795271
06,7115,0607115,0,10,31.999999999999996,0.0009956440572495332
06,7115,0607115,0,11,35.0,0.0010889856876166771
06,7115,0607115,0,12,0.0,0.0
06,7115,0607115,0,13,11.0,0.0003422526446795271
06,7115,0607115,0,14,19.0,0.0005911636589919104
06,7115,0607115,0,15,0.0,0.0
06,7115,0607115,1,0,76.0,0.0023646546359676417
06,7115,0607115,1,1,14.0,0.0004355942750466708
06,7115,0607115,1,2,123.0,0.0038270068450528935
06,7115,0607115,1,3,447.0,0.013907902924704419
06,7115,0607115,1,4,300.0,0.009334163036714374
06,7115,0607115,1,5,182.0,0.005662725575606721
06,7115,0607115,1,6,396.0,0.012321095208462975
06,7115,0607115,1,7,178.0,0.005538270068450529
06,7115,0607115,1,8,442.0,0.013752333540759179
06,7115,0607115,1,9,444.0,0.013814561294337275
06,7115,0607115,1,10,1157.0,0.035998755444928435
06,7115,0607115,1,11,1777.0,0.05528935905413815
06,7115,0607115,1,12,1901.0,0.05914747977598009
06,7115,0607115,1,13,994.0,0.030927193528313628
06,7115,0607115,1,14,1618.0,0.05034225264467953
06,7115,0607115,1,15,1598.0,0.04971997510889857
06,7115,0607115,2,0,644.0,0.020037336652146857
06,7115,0607115,2,1,105.0,0.003266957062850031
06,7115,0607115,2,2,283.0,0.00880522713130056
06,7115,0607115,2,3,248.0,0.007716241443683883
06,7115,0607115,2,4,289.0,0.008991910392034848
06,7115,0607115,2,5,135.0,0.004200373366521469
06,7115,0607115,2,6,246.0,0.007654013690105787
06,7115,0607115,2,7,141.0,0.004387056627255756
06,7115,0607115,2,8,269.0,0.008369632856253889
06,7115,0607115,2,9,879.0,0.027349097697573117
06,7115,0607115,2,10,1645.0,0.05118232731798382
06,7115,0607115,2,11,2326.0,0.07237087741132545
06,7115,0607115,2,12,1924.0,0.05986309894212819
06,7115,0607115,2,13,1668.0,0.05189794648413192
06,7115,0607115,2,14,2218.0,0.06901057871810827
06,7115,0607115,2,15,1613.0,0.050186683260734284
06,7115,0607115,3,0,122.0,0.0037958929682638458
06,7115,0607115,3,1,258.0,0.008027380211574363
06,7115,0607115,3,2,234.0,0.007280647168637212
06,7115,0607115,3,3,231.0,0.007187305538270069
06,7115,0607115,3,4,202.0,0.0062850031113876785
06,7115,0607115,3,5,113.0,0.0035158680771624146
06,7115,0607115,3,6,112.0,0.0034847542003733664
06,7115,0607115,3,7,80.0,0.002489110143123833
06,7115,0607115,3,8,216.0,0.00672059738643435
06,7115,0607115,3,9,243.0,0.007560672059738644
06,7115,0607115,3,10,870.0,0.027069072806471688
06,7115,0607115,3,11,729.0,0.02268201617921593
06,7115,0607115,3,12,554.0,0.017237087741132546
06,7115,0607115,3,13,606.0,0.018855009334163036
06,7115,0607115,3,14,741.0,0.023055382700684506
06,7115,0607115,3,15,337.0,0.010485376477909147
06,7116,0607116,0,0,39.0,0.0010738181117321511
06,7116,0607116,0,1,17.0,0.00046807456152427106
06,7116,0607116,0,2,64.0,0.0017621630551501969
06,7116,0607116,0,3,97.0,0.0026707783804620173
06,7116,0607116,0,4,76.0,0.002092568627990859
06,7116,0607116,0,5,18.0,0.0004956083592609928
06,7116,0607116,0,6,45.0,0.0012390208981524823
06,7116,0607116,0,7,0.0,0.0
06,7116,0607116,0,8,34.0,0.0009361491230485421
06,7116,0607116,0,9,127.0,0.003496792312563672
06,7116,0607116,0,10,191.0,0.005258955367713869
06,7116,0607116,0,11,49.0,0.0013491560890993694
06,7116,0607116,0,12,104.00000000000001,0.00286351496461907
06,7116,0607116,0,13,31.0,0.0008535477298383767
06,7116,0607116,0,14,0.0,0.0
06,7116,0607116,0,15,15.0,0.0004130069660508274
06,7116,0607116,1,0,742.0,0.020430077920647594
06,7116,0607116,1,1,376.0,0.010352707949007407
06,7116,0607116,1,2,311.0,0.008563011096120487
06,7116,0607116,1,3,296.0,0.00815000413006966
06,7116,0607116,1,4,441.0,0.012142404801894326
06,7116,0607116,1,5,649.0,0.017869434731132464
06,7116,0607116,1,6,490.0,0.013491560890993695
06,7116,0607116,1,7,600.0,0.016520278642033096
06,7116,0607116,1,8,790.0,0.02175170021201024
06,7116,0607116,1,9,1390.0,0.03827197885404334
06,7116,0607116,1,10,1976.0,0.05440678432776233
06,7116,0607116,1,11,2067.0,0.05691235992180402
06,7116,0607116,1,12,2082.0,0.05732536688785484
06,7116,0607116,1,13,826.0,0.02274291693053223
06,7116,0607116,1,14,1099.0,0.030259643712657287
06,7116,0607116,1,15,445.0,0.012252539992841212
06,7116,0607116,2,0,577.0,0.015887001294088494
06,7116,0607116,2,1,241.0,0.00663564525454996
06,7116,0607116,2,2,281.0,0.007736997164018833
06,7116,0607116,2,3,270.0,0.007434125388914893
06,7116,0607116,2,4,583.0,0.016052204080508826
06,7116,0607116,2,5,585.0,0.01610727167598227
06,7116,0607116,2,6,727.9999999999999,0.020044604752333488
06,7116,0607116,2,7,481.0,0.013243756711363198
06,7116,0607116,2,8,245.0,0.006745780445496848
06,7116,0607116,2,9,664.0,0.018282441697183294
06,7116,0607116,2,10,1606.0,0.044219279165175256
06,7116,0607116,2,11,2194.0,0.060409152234367686
06,7116,0607116,2,12,1417.0,0.03901539139293483
06,7116,0607116,2,13,741.0,0.020402544122910874
06,7116,0607116,2,14,1519.0,0.041823838762080456
06,7116,0607116,2,15,901.0,0.024807951760786366
06,7116,0607116,3,0,511.0,0.014069770643464853
06,7116,0607116,3,1,475.0,0.013078553924942867
06,7116,0607116,3,2,405.0,0.01115118808337234
06,7116,0607116,3,3,470.00000000000006,0.012940884936259259
06,7116,0607116,3,4,441.0,0.012142404801894326
06,7116,0607116,3,5,379.0,0.010435309342217572
06,7116,0607116,3,6,448.0,0.012335141386051377
06,7116,0607116,3,7,537.0,0.01478564938461962
06,7116,0607116,3,8,281.0,0.007736997164018833
06,7116,0607116,3,9,693.0,0.019080921831548227
06,7116,0607116,3,10,474.0,0.013051020127206145
06,7116,0607116,3,11,786.0,0.021641565021063354
06,7116,0607116,3,12,609.0,0.01676808282166359
06,7116,0607116,3,13,265.0,0.007296456400231284
06,7116,0607116,3,14,573.0,0.015776866103141607
06,7116,0607116,3,15,452.0,0.012445276576998265
06,7117,0607117,0,0,0.0,0.0
06,7117,0607117,0,1,0.0,0.0
06,7117,0607117,0,2,0.0,0.0
06,7117,0607117,0,3,0.0,0.0
06,7117,0607117,0,4,41.0,0.001424254003543266
06,7117,0607117,0,5,0.0,0.0
06,7117,0607117,0,6,23.0,0.0007989717580852468
06,7117,0607117,0,7,11.0,0.00038211692777990065
06,7117,0607117,0,8,0.0,0.0
06,7117,0607117,0,9,27.0,0.0009379233681870288
06,7117,0607117,0,10,34.0,0.0011810886858651475
06,7117,0607117,0,11,69.0,0.0023969152742557404
06,7117,0607117,0,12,12.0,0.00041685483030534616
06,7117,0607117,0,13,35.0,0.001215826588390593
06,7117,0607117,0,14,36.0,0.0012505644909160385
06,7117,0607117,0,15,30.000000000000004,0.0010421370757633655
06,7117,0607117,1,0,386.0,0.013408830374821969
06,7117,0607117,1,1,153.0,0.005314899086393164
06,7117,0607117,1,2,154.0,0.005349636988918609
06,7117,0607117,1,3,161.0,0.005592802306596728
06,7117,0607117,1,4,373.0,0.012957237641991177
06,7117,0607117,1,5,251.99999999999997,0.008753951436412269
06,7117,0607117,1,6,316.0,0.010977177198040783
06,7117,0607117,1,7,361.0,0.01254038281168583
06,7117,0607117,1,8,702.0,0.02438600757286275
06,7117,0607117,1,9,909.0,0.03157675339562997
06,7117,0607117,1,10,1192.0,0.04140757981033105
06,7117,0607117,1,11,1738.0,0.060374474589224306
06,7117,0607117,1,12,1336.0,0.046409837773995204
06,7117,0607117,1,13,1019.9999999999999,0.03543266057595442
06,7117,0607117,1,14,981.0000000000001,0.03407788237746205
06,7117,0607117,1,15,533.0,0.01851530204606246
06,7117,0607117,2,0,448.0,0.01556258033139959
06,7117,0607117,2,1,416.0,0.014450967450585333
06,7117,0607117,2,2,60.00000000000001,0.002084274151526731
06,7117,0607117,2,3,272.0,0.00944870948692118
06,7117,0607117,2,4,449.0,0.015597318233925036
06,7117,0607117,2,5,243.00000000000003,0.00844131031368326
06,7117,0607117,2,6,352.0,0.01222774168895682
06,7117,0607117,2,7,256.0,0.008892903046514052
06,7117,0607117,2,8,431.0,0.014972035988467016
06,7117,0607117,2,9,769.0,0.0267134470420676
06,7117,0607117,2,10,720.0,0.02501128981832077
06,7117,0607117,2,11,2036.0,0.07072636954180707
06,7117,0607117,2,12,1635.0,0.05679647062910342
06,7117,0607117,2,13,1243.0,0.043179212839128775
06,7117,0607117,2,14,1666.0,0.057873345607392226
06,7117,0607117,2,15,859.0,0.029839858269357696
06,7117,0607117,3,0,315.0,0.010942439295515336
06,7117,0607117,3,1,540.0,0.018758467363740577
06,7117,0607117,3,2,367.0,0.012748810226838504
06,7117,0607117,3,3,316.0,0.010977177198040783
06,7117,0607117,3,4,489.99999999999994,0.0170215722374683
06,7117,0607117,3,5,200.0,0.0069475805050891026
06,7117,0607117,3,6,150.0,0.005210685378816827
06,7117,0607117,3,7,187.0,0.006495987772258311
06,7117,0607117,3,8,154.0,0.005349636988918609
06,7117,0607117,3,9,376.0,0.013061451349567514
06,7117,0607117,3,10,597.0,0.020738527807690973
06,7117,0607117,3,11,710.0,0.024663910793066315
06,7117,0607117,3,12,499.0,0.01733421336019731
06,7117,0607117,3,13,224.0,0.007781290165699795
06,7117,0607117,3,14,347.0,0.012054052176329592
06,7117,0607117,3,15,575.0,0.01997429395213117
06,7118,0607118,0,0,156.0,0.0028609154929577466
06,7118,0607118,0,1,198.0,0.003631161971830986
06,7118,0607118,0,2,115.0,0.0021090082159624414
06,7118,0607118,0,3,70.0,0.0012837441314553992
06,7118,0607118,0,4,263.0,0.004823210093896714
06,7118,0607118,0,5,66.0,0.0012103873239436619
06,7118,0607118,0,6,22.0,0.000403462441314554
06,7118,0607118,0,7,39.0,0.0007152288732394366
06,7118,0607118,0,8,0.0,0.0
06,7118,0607118,0,9,67.0,0.0012287265258215962
06,7118,0607118,0,10,143.0,0.002622505868544601
06,7118,0607118,0,11,258.0,0.004731514084507042
06,7118,0607118,0,12,103.0,0.00188893779342723
06,7118,0607118,0,13,68.0,0.0012470657276995305
06,7118,0607118,0,14,28.000000000000004,0.0005134976525821597
06,7118,0607118,0,15,18.0,0.0003301056338028169
06,7118,0607118,1,0,853.0,0.015643339201877934
06,7118,0607118,1,1,512.0,0.009389671361502348
