person_id,puma,AGEP,PINCP,SEX,bldg_id,price_tier
23934,3211,78.466,13513.732,2,1232462200,2
23935,3210,72.50964,33287.195,1,UnitedStates_030223203_1105627,4
23936,3208,61.3965,24913.95,1,865661916,3
23937,3213,18.699692,0.08794075,2,1027129695,1
23938,3211,36.028915,112562.445,1,658028879,5
23939,3203,27.130777,0.009695983,2,439633864,1
23940,3211,17.249823,3627.336,1,69287480,1
23941,3212,50.95225,33538.105,1,438492843,4
23942,3208,21.22566,15973.029,2,729197198,3
23943,3211,51.336063,81599.94,1,105360165,5
23944,3209,66.27926,4570.977,1,58477872,1
23945,3203,73.62898,4401.3784,2,439633861,2
23946,3211,16.051868,1920.4967,2,331385706,1
23947,3208,31.952972,28639.445,2,938429378,4
23948,3211,62.102364,64882.832,2,1014147821,5
23949,3208,24.545504,49743.6,1,1289843271,5
23950,3211,41.57668,36216.414,1,417957133,4
23951,3203,20.572927,0.0,2,439633864,1
23952,3213,18.424683,20.43937,2,1027129695,1
23953,3208,25.690142,23686.809,2,890015941,3
23954,3202,53.998432,34921.047,1,823791824,5
23955,3208,49.62114,37664.4,2,1290143593,4
23956,3209,31.70655,22138.705,1,1159047428,3
23957,3212,23.826654,5437.9287,2,758699548,2
23958,3202,75.228905,81227.26,1,823791824,5
23959,3202,27.295593,44720.133,1,823791824,5
23960,3209,74.76534,1107.1128,1,1164451239,1
23961,3202,56.392307,64425.07,2,823791824,5
23962,3212,37.90512,89754.56,1,UnitedStates_030223203_1089147,5
23963,3209,48.429123,3034.0217,2,6744350,1
23964,3203,21.487331,14600.751,1,439633860,2
23965,3212,63.988426,26242.354,1,162764030,4
23966,3203,53.16655,130509.27,1,439633857,5
23967,3210,73.067154,55072.23,2,UnitedStates_030223203_61045,5
23968,3202,23.75053,0.0,2,225789484,5
23969,3202,44.954212,212686.27,1,225789484,5
23970,3210,23.041069,18311.01,1,UnitedStates_030223203_594864,3
23971,3203,76.03891,0.019897321,1,439633867,1
23972,3213,33.160206,3688.4968,2,1027129694,2
23973,3202,58.89504,9525.274,1,823791824,5
23974,3202,10.748539,0.0,1,225789484,5
23975,3203,14.700912,0.0,1,439633864,1
23976,3211,18.650211,0.0,2,545743265,1
23977,3212,24.062922,18087.557,1,852052369,3
23978,3212,22.610712,0.0,1,348438580,1
23979,3208,73.619446,34833.1,2,1285842891,4
23980,3202,48.67271,68268.34,1,823791824,5
23981,3202,83.37401,48185.633,1,823791824,5
23982,3202,28.02801,52216.977,1,823791824,5
23983,3213,40.204292,0.0,2,1027129701,1
23984,3203,28.18783,42211.42,2,439633866,4
23985,3209,26.692848,23199.242,2,UnitedStates_030223203_1017139,3
23986,3202,35.07511,122616.79,2,225789484,5
23987,3213,29.278568,40818.598,2,58366895,3
23988,3213,19.552319,24479.164,1,58366895,3
23989,3208,45.66157,4489.308,2,714496741,1
23990,3209,32.247936,2964.1284,2,1134836646,1
23991,3203,18.864922,0.0,2,439633864,1
23992,3203,65.55199,0.060111832,2,439633868,1
23993,3202,69.66701,69368.3,1,823791824,5
23994,3209,53.93742,45190.926,2,UnitedStates_030223203_1056840,4
23995,3208,41.938686,8826.697,1,455291560,2
23996,3202,46.379353,18292.473,1,823791824,5
23997,3213,61.115063,32497.104,1,58366895,3
23998,3202,55.25394,53386.51,1,823791824,5
23999,3208,67.96776,18726.451,2,UnitedStates_030223203_1643,3
24000,3203,76.4706,45492.754,1,UnitedStates_030223203_939472,4
24001,3202,66.95253,100017.47,2,823791824,5
24002,3203,80.028244,15208.81,2,439633860,2
24003,3211,80.55911,4770.5913,1,632588009,1
24004,3203,18.014845,0.0,2,439633854,1
24005,3209,84.689316,39679.473,2,1153603501,4
24006,3210,47.26906,35994.25,1,UnitedStates_030223203_605726,4
24007,3202,20.883057,12083.008,1,823791824,5
24008,3208,17.784357,0.0721397,2,930340778,1
24009,3213,56.473724,10962.012,1,409624640,2
24010,3202,24.806778,16518.447,2,823791824,5
24011,3213,66.30679,17237.21,1,58436910,2
24012,3202,16.771193,0.0025428624,1,823791824,5
24013,3208,46.356274,44575.785,1,854071546,4
24014,3202,54.630463,52524.39,2,225789484,5
24015,3208,58.987495,10201.856,2,UnitedStates_030223203_29016,2
24016,3209,44.42785,0.0,2,941526041,1
24017,3210,46.208527,39162.984,2,UnitedStates_030223203_77159,4
24018,3210,29.26761,71291.28,2,UnitedStates_030223203_922110,5
24019,3203,71.1499,11659.743,2,439633853,2
24020,3211,26.363699,0.006743177,1,1115815095,1
24021,3203,61.772182,42453.25,2,439633866,4
24022,3209,20.224915,0.3845994,1,UnitedStates_030223203_440606,1
24023,3212,21.360159,0.14846559,1,732940119,1
24024,3213,32.235977,0.0,2,1027129696,1
24025,3209,40.422974,40481.938,2,902301921,4
24026,3208,69.107056,10636.964,1,736571879,2
24027,3213,84.410995,22618.453,2,58366895,3
24028,3211,34.07754,22266.03,1,330297896,3
24029,3203,55.35237,76772.76,2,439633857,5
24030,3212,30.112745,25940.246,1,369212706,4
24031,3211,30.306423,0.0,2,71737582,1
24032,3213,20.62268,0.0,2,1179487905,1
24033,3211,68.42614,3417.3794,2,624737740,1
24034,3213,24.160599,0.0,1,UnitedStates_030223212_37791,1
24035,3211,57.787544,96865.74,1,856670827,5
24036,3203,21.978197,17675.48,1,439633858,3
24037,3211,27.996933,160809.48,1,10011997_1,5
24038,3211,47.527397,36316.406,2,545131174,4
24039,3212,42.350063,21857.098,1,369289683,3
24040,3212,44.62142,138105.06,1,732682437,5
24041,3202,26.03489,8454.973,2,225789484,5
24042,3202,27.71376,29370.463,1,717902785,5
24043,3202,43.370686,20046.217,2,823791824,5
24044,3203,63.843666,47730.004,1,439633851,4
24045,3212,16.543043,535.02594,2,1251695008,1
24046,3208,42.091125,30393.695,1,863897199,4
24047,3213,48.636276,175294.14,1,416205140,5
24048,3203,74.53146,44561.08,1,439633866,4
24049,3210,39.19291,7345.347,2,736220217,2
24050,3203,70.207,10592.115,2,439633861,2
24051,3202,67.9297,43670.09,2,UnitedStates_030223203_236094,5
24052,3212,66.99773,10412.331,2,441353480,2
24053,3211,61.29861,6820.503,1,626776362,2
24054,3210,27.330841,28961.273,1,UnitedStates_030223203_505092,4
24055,3202,33.85582,48028.586,1,823791824,5
24056,3203,71.479256,34789.01,2,439633851,4
24057,3202,75.88089,130950.75,2,717902785,5
24058,3203,22.672035,21644.266,2,439633858,3
24059,3212,18.22833,25257.525,1,375584517,4
24060,3203,27.620031,6502.4707,1,439633861,2
24061,3209,64.04599,31422.982,2,UnitedStates_030223203_989863,4
24062,3202,25.366444,12120.08,1,225789484,5
24063,3212,56.832943,75633.4,2,1300026053,5
24064,3208,61.871964,4483.338,1,860249837,1
24065,3210,43.09544,94578.61,1,UnitedStates_030223203_533759,5
24066,3209,41.879425,26557.197,2,948728555,3
24067,3202,32.37417,8536.294,1,225789484,5
24068,3202,51.41137,123279.51,2,823791824,5
24069,3202,41.933643,59196.246,1,225789484,5
24070,3213,69.65831,2721.5693,2,1027129703,1
24071,3202,59.62524,28990.262,1,823791824,5
24072,3202,73.13345,37823.14,1,717902785,5
24073,3208,53.14566,30455.85,2,703999508,4
24074,3209,63.725727,39135.32,1,921352403,4
24075,3209,58.40763,15185.6045,2,UnitedStates_030223203_295494,2
24076,3203,13.2236595,0.0,1,439633864,1
24077,3202,73.75716,49762.297,2,717902785,5
24078,3203,27.821419,43887.7,2,439633851,4
24079,3203,77.85753,6451.8296,1,439633860,2
24080,3203,67.42633,8979.8,1,UnitedStates_030223203_601073,2
24081,3210,80.86366,34605.094,1,734447931,4
24082,3210,16.144527,6732.715,2,1154380259,2
24083,3210,88.20761,16444.992,2,58427153,3
24084,3203,47.872578,19750.816,1,439633858,3
24085,3202,38.21021,55603.195,1,823791824,5
24086,3211,65.548836,93729.266,1,831443701,5
24087,3208,15.023888,0.0,2,651241731,1
24088,3212,32.615845,25804.928,1,627593952,4
24089,3202,51.69674,7294.1997,2,717902785,5
24090,3213,50.01936,132641.66,2,607388997,5
24091,3202,79.86055,20194.973,2,823791824,5
24092,3212,20.792393,3990.1086,1,58414465,2
24093,3202,49.219086,4456.306,2,225789484,5
24094,3211,59.729496,14904.956,1,686982329,2
24095,3202,23.076836,35938.547,1,823791824,5
24096,3213,77.78651,29121.361,1,836194707,3
24097,3208,51.29883,9476.676,1,877523351,2
24098,3208,39.83681,27825.488,1,UnitedStates_030223203_512516,4
24099,3208,18.785269,0.0,2,718074101,1
24100,3212,53.401237,27397.371,1,UnitedStates_030223203_961551,4
24101,3202,48.458492,558.47064,1,225789484,5
24102,3208,47.199898,49426.48,2,1287285299,5
24103,3202,39.946312,20390.19,2,823791824,5
24104,3213,20.337517,3185.7844,2,1183746501,1
24105,3211,20.592133,0.0,2,10698780,1
24106,3211,59.376965,22720.76,1,623098872,3
24107,3209,78.648346,38809.508,2,UnitedStates_030223203_917416,4
24108,3209,61.572613,12680.673,2,UnitedStates_030223203_312854,2
24109,3202,23.86346,6801.6177,1,823791824,5
24110,3213,29.240576,0.0,1,UnitedStates_030223212_133858,1
24111,3203,54.937214,39084.07,1,439633851,4
24112,3211,28.841528,0.1545472,2,15730603,1
24113,3210,52.038857,25362.867,1,71169708,4
24114,3203,71.32611,23485.014,1,439633858,3
24115,3202,64.71706,80319.36,1,823791824,5
24116,3202,61.383804,30543.402,2,717902788,5
24117,3211,66.76819,52770.363,1,469125401,4
24118,3211,23.713495,0.0,1,371984274,1
24119,3208,27.245375,70379.64,1,765257126,5
24120,3203,68.43143,19405.633,2,439633858,3
24121,3212,82.75711,31561.049,1,60725183,4
24122,3202,17.458538,9672.652,1,225789484,5
24123,3202,27.456701,14548.181,2,823791824,5
24124,3203,47.30728,128332.945,1,439633857,5
24125,3211,68.4839,0.11760706,2,623425614,1
24126,3209,77.25502,8196.131,2,UnitedStates_030223203_939877,2
24127,3202,43.437656,33779.953,1,823791824,5
24128,3203,88.94245,70656.12,1,439633850,5
24129,3208,16.830267,9593.646,2,741718136,2
24130,3203,33.01194,77645.23,1,439633857,5
24131,3202,29.528263,95460.234,2,225789484,5
24132,3211,60.040493,9649.267,1,686982329,2
24133,3202,55.538498,37313.98,1,717902785,5
24134,3210,55.293488,0.0,1,1094477729,1
24135,3202,39.859108,49340.58,1,823791824,5
24136,3212,82.09278,15953.694,2,1287342178,3
24137,3210,93.69841,9725.065,1,UnitedStates_030223203_861229,2
24138,3202,80.05343,12435.245,2,823791824,5
24139,3203,43.29103,55897.43,2,439633852,4
24140,3208,22.875145,44879.24,2,325120155,4
24141,3203,84.12915,12402.058,2,439633853,2
24142,3209,54.55485,1136.7675,2,949130934,1
24143,3213,77.47778,1381.6671,1,1027129695,1
24144,3209,35.399673,102932.82,1,UnitedStates_030223203_250915,5
24145,3210,28.197077,9638.303,2,UnitedStates_030223203_544719,2
24146,3202,58.10753,8533.054,2,717902785,5
24147,3209,49.478413,189071.73,1,UnitedStates_030223203_156705,5
24148,3213,57.828873,68232.87,2,638522528,4
24149,3212,53.453094,73979.12,2,UnitedStates_030223203_345260,5
24150,3203,83.784706,0.106425226,1,439633868,1
24151,3208,68.56553,72108.06,1,732094923,5
24152,3208,25.029085,868.6615,2,736512408,1
24153,3208,33.004894,1731.533,2,3480836,1
24154,3208,72.43178,27138.512,2,728804749,4
24155,3209,25.441004,43957.945,2,1161093734,4
24156,3203,45.58612,2694.471,1,439633864,1
24157,3209,62.069183,10942.677,2,1153792595,2
24158,3212,38.55774,10779.558,2,711296490,2
24159,3203,28.406626,23075.186,1,439633858,3
24160,3208,55.27933,116495.89,1,868762792,5
24161,3202,55.107395,111362.19,2,823791824,5
24162,3203,66.30772,68418.97,1,439633857,5
24163,3212,34.856075,2373.2212,2,382132068,2
24164,3212,24.157932,0.0,1,UnitedStates_030223203_83737,1
24165,3203,70.726,43447.22,1,439633851,4
24166,3208,29.700699,0.0,2,727254575,1
24167,3212,89.06405,6231.166,2,376736216,2
24168,3203,30.145153,49507.766,1,439633851,4
24169,3210,46.600513,30034.889,1,1201817081,4
24170,3212,81.342705,46314.625,2,816581102,5
24171,3210,51.639317,29813.94,1,UnitedStates_030223203_72245,4
24172,3210,94.16083,1493.0874,2,1119191605,1
24173,3211,15.223652,0.0,2,58431589,1
24174,3208,28.272131,2522.162,1,660631218,1
24175,3209,55.48798,7050.5044,2,854810741,2
24176,3212,33.200294,0.0,1,348815878,1
24177,3208,17.554947,282.18842,2,1007157042,1
24178,3208,18.856543,0.0,1,900547792,1
24179,3202,53.773544,214852.95,1,717902788,5
24180,3212,68.27012,42342.5,1,1066145491,4
24181,3212,23.790443,31665.154,2,854917007,4
24182,3203,42.57759,0.043712154,1,439633864,1
24183,3203,58.730175,260779.06,2,439633857,5
24184,3209,56.947243,46295.062,2,965075315,4
24185,3211,34.589153,59965.145,1,330297898,5
24186,3213,30.50685,34789.01,2,58366895,3
24187,3209,62.818832,19009.576,1,UnitedStates_030223203_507232,3
24188,3211,31.678038,60309.49,2,UnitedStates_030223212_106269,5
24189,3203,56.087456,44513.93,2,439633852,4
24190,3203,60.696945,74804.93,1,439633857,5
24191,3210,42.588676,30590.89,1,1313600370,4
24192,3208,38.61231,18379.998,1,881019887,3
24193,3209,11.815361,0.03232804,1,UnitedStates_030223203_967398,1
24194,3210,27.76624,0.015264446,1,UnitedStates_030223203_133010,1
24195,3211,41.25172,37732.383,1,UnitedStates_030223212_103227,4
24196,3211,67.42931,26591.615,1,58431587,3
24197,3208,19.454302,3809.235,1,714667188,1
24198,3202,68.77812,63759.133,1,823791824,5
24199,3211,27.868048,26650.416,2,58431587,3
24200,3202,45.538975,172708.83,1,823791824,5
24201,3211,35.49369,83519.28,1,69000328,5
24202,3208,73.34629,33364.332,2,851703264,4
24203,3203,80.46501,48773.637,2,439633866,4
24204,3211,24.780415,149361.88,1,408061956,5
24205,3213,57.583675,51116.184,2,1201789140,4
24206,3202,50.58435,17881.832,2,823791824,5
24207,3211,27.28629,0.0,2,58431590,1
24208,3203,21.119242,5003.7593,2,439633853,2
24209,3213,73.59296,77934.11,1,835814649,4
24210,3213,58.90966,135706.27,2,835760312,5
24211,3208,51.566452,13029.91,2,863212428,2
24212,3211,60.60052,60955.555,1,640109582,5
24213,3202,39.33062,72119.55,1,823791824,5
24214,3203,13.497982,2149.2427,1,439633867,1
24215,3203,27.00536,116366.64,1,439633857,5
24216,3210,56.39055,0.063568,1,1284989526,1
24217,3212,55.12663,17093.49,1,369212695,3
24218,3211,78.530045,46908.51,2,10011997_0,4
24219,3213,42.193947,0.0,1,1027129701,1
24220,3213,50.794804,80366.484,2,586981938,5
24221,3210,23.137646,15192.862,1,UnitedStates_030223212_4668,3
24222,3208,80.5927,9942.371,1,727373190,2
24223,3203,38.788605,103432.12,1,439633857,5
24224,3211,46.48483,0.07726119,2,71187430,1
24225,3211,74.05321,7486.691,2,59123833,2
24226,3203,71.72472,10756.316,2,439633853,2
24227,3202,67.45515,57297.344,1,823791824,5
24228,3203,27.133007,60598.336,2,439633851,4
24229,3209,21.183796,5212.336,2,6744350,1
24230,3208,59.111897,40724.85,1,1153629489,4
24231,3208,56.565968,49234.113,1,UnitedStates_030223203_806949,5
24232,3213,80.8183,46120.77,1,415875295,4
24233,3202,76.31232,66529.16,2,225789484,5
24234,3202,56.511333,248376.17,1,823791824,5
24235,3208,87.86946,14777.113,2,UnitedStates_030223203_817954,3
24236,3203,51.324577,46078.168,1,439633851,4
24237,3203,78.449814,22364.055,1,439633858,3
24238,3203,68.6882,50535.06,1,439633866,4
24239,3203,35.18555,2059.6,1,439633868,1
24240,3213,59.416412,156988.77,2,UnitedStates_030223212_37671,5
24241,3209,76.97119,56630.72,1,UnitedStates_030223203_390315,5
24242,3213,31.871212,38085.496,2,58366895,3
24243,3202,45.22802,58090.477,1,823791824,5
24244,3208,20.186663,7396.3945,2,947308139,2
24245,3202,53.74059,117836.86,1,823791824,5
24246,3209,70.89061,38213.562,1,1003716263,4
24247,3208,65.548706,4382.8813,2,58326453,1
24248,3203,41.574715,113157.766,1,439633857,5
24249,3212,56.455368,73514.93,1,1170009635,5
24250,3202,51.973064,194380.12,2,823791824,5
24251,3211,71.02421,44462.72,1,59264067,4
24252,3212,58.089577,0.043485235,2,58310341,1
24253,3211,73.57539,9450.536,2,UnitedStates_030223203_600729,2
24254,3208,54.22445,5180.045,1,1290141725,2
24255,3209,75.85339,28857.441,2,690324943,3
24256,3213,50.73518,62866.24,1,1027129674,4
24257,3208,72.614174,3621.6138,2,493918457,1
24258,3213,54.411034,0.0,2,1179487949,1
24259,3212,23.815092,8167.826,2,377075183,2
24260,3213,51.716827,0.23942348,1,835076541,1
24261,3203,51.785686,19195.295,1,439633858,3
24262,3212,48.3378,32627.44,1,353560237,4
24263,3213,27.783466,114961.9,1,386843137,5
24264,3209,48.205257,21165.895,1,941073473,3
24265,3212,63.075844,68147.16,1,105748009,5
24266,3202,85.24996,49168.418,2,717902785,5
24267,3202,57.636234,0.0,2,225789484,5
24268,3203,52.93384,0.018671548,2,439633864,1
24269,3202,40.069595,55058.156,2,717902788,5
24270,3202,81.54629,38358.742,2,823791824,5
24271,3202,61.189392,29800.521,1,225789484,5
24272,3202,48.161404,22211.479,1,823791824,5
24273,3208,55.09346,0.32142708,1,1038343959,1
24274,3202,37.374985,6481.319,2,717902785,5
24275,3202,69.60796,13270.889,2,717902785,5
24276,3211,43.130337,47069.344,1,59451744,4
24277,3212,74.99741,15504.005,1,436987076,3
24278,3203,55.27914,263130.12,1,439633857,5
24279,3202,36.40013,36443.637,1,225789484,5
24280,3203,75.93708,31422.652,1,439633858,3
24281,3212,70.44876,59100.688,1,984769522,5
24282,3202,28.720104,11933.571,2,823791824,5
24283,3213,27.887936,23513.229,2,1080866859,3
24284,3211,44.323074,88775.984,2,59450273,5
24285,3208,47.773132,41410.4,2,718033313,4
24286,3203,19.49542,54205.58,1,439633852,4
24287,3211,27.910492,7939.258,1,1009994415,2
24288,3213,59.302994,43639.156,1,381566089,4
24289,3209,58.32116,57963.527,1,863208409,5
24290,3209,53.379562,38353.805,1,852216068,4
24291,3203,68.21818,3031.12,1,439633868,1
24292,3202,53.02406,9197.8955,2,823791824,5
24293,3209,66.93905,30550.365,1,UnitedStates_030223203_1051063,4
24294,3203,52.4283,26693.049,1,439633858,3
24295,3208,34.364754,10.480238,1,493918458,1
24296,3212,55.237976,43758.973,1,UnitedStates_030223203_817545,4
24297,3212,70.80815,12747.184,2,953031752,2
24298,3203,17.243795,0.0,1,439633868,1
24299,3202,41.57313,115772.33,1,823791824,5
24300,3211,57.28826,85951.195,1,UnitedStates_030223212_121003,5
24301,3210,48.172333,18290.832,1,1124503505,3
24302,3212,33.4179,0.5560923,1,1065572195,1
24303,3202,38.82061,80602.9,2,225789484,5
24304,3211,23.084429,0.028353387,2,1050242275,1
24305,3210,15.84325,0.0,2,UnitedStates_030223203_333539,1
24306,3202,18.920279,7566.6206,2,823791824,5
24307,3202,30.111952,64850.54,2,823791824,5
24308,3211,44.25953,27258.248,2,379399422,3
24309,3210,30.48044,30149.8,1,1244965168,4
24310,3213,43.015774,54297.0,1,UnitedStates_030223212_18862,4
24311,3211,19.104305,4759.6553,2,423973811,1
24312,3212,49.81124,69750.8,2,851968695,5
24313,3210,84.52334,11121.79,2,330937113,2
24314,3202,67.311035,101026.07,2,823791824,5
24315,3210,42.89274,17502.746,1,1126516200,3
24316,3213,39.34036,163818.16,2,UnitedStates_030223212_28403,5
24317,3210,38.440178,56624.344,2,UnitedStates_030223203_600107,5
24318,3211,30.368357,34174.08,2,168176076,4
24319,3213,34.964005,127251.33,2,UnitedStates_030223212_128283,5
24320,3212,60.149208,4959.7046,1,1270075231,2
24321,3212,44.372635,62989.867,1,1093159106,5
24322,3202,29.68121,18007.502,1,225789484,5
24323,3209,18.58873,840.3633,2,1003710472,1
24324,3202,70.82891,47601.67,1,823791824,5
24325,3210,63.698215,51820.69,1,1118802632,5
24326,3213,28.007256,85946.03,2,381580070,5
24327,3203,26.892397,7658.52,2,439633853,2
24328,3202,67.10458,20595.523,1,823791824,5
24329,3211,61.53877,42036.227,2,UnitedStates_030223212_134380,4
24330,3202,43.814648,68067.07,2,823791824,5
24331,3209,75.733925,45599.09,2,UnitedStates_030223203_467807,4
24332,3209,34.099064,46280.848,1,UnitedStates_030223203_256606,4
24333,3209,75.080154,29583.104,2,UnitedStates_030223203_589679,3
24334,3202,82.01162,41034.914,2,225789484,5
24335,3213,18.48393,0.050967563,1,1027129701,1
24336,3210,66.315674,38562.57,1,UnitedStates_030223203_821887,4
24337,3210,39.155502,24828.13,1,1153627386,4
24338,3211,65.34969,13202.666,2,68992688,2
24339,3211,69.377335,6098.2344,1,180654098,2
24340,3202,30.349878,0.0,1,225789484,5
24341,3211,87.921074,11881.059,2,381591572,2
24342,3203,30.232891,61271.625,2,439633866,4
24343,3213,21.501785,29224.22,2,58366895,3
24344,3211,48.551517,0.0,1,59452133,1
24345,3203,34.824493,38240.76,1,UnitedStates_030223203_939472,4
24346,3212,26.499447,46201.246,1,440880142,5
24347,3208,47.80918,8067.984,2,734027928,2
24348,3202,27.628193,0.0,1,1020931925,5
24349,3203,49.848427,26281.928,1,439633858,3
24350,3209,48.727516,14822.027,1,1131150942,2
24351,3213,19.583263,15204.561,1,415872360,2
24352,3211,25.799042,23138.787,2,59288225,3
24353,3202,53.60222,13761.741,1,225789484,5
24354,3211,54.125996,6682.04,2,112476067,2
24355,3211,19.983866,0.0,2,805151309,1
24356,3202,51.38884,0.0,2,823791824,5
24357,3202,70.37244,28346.295,1,717902788,5
24358,3212,58.71316,232847.39,1,1289859335,5
24359,3203,42.34885,15822.862,2,439633853,2
24360,3208,63.146744,21824.0,1,737387801,3
24361,3208,39.758625,0.0,2,1058425395,1
24362,3208,51.158302,16593.402,2,885636708,3
24363,3202,39.45227,0.022108603,2,225789484,5
24364,3211,28.650517,153369.94,1,10011997_1,5
24365,3202,72.45323,36542.582,1,823791824,5
24366,3213,29.702333,134175.64,1,UnitedStates_030223212_67894,5
24367,3202,75.882385,86573.375,2,823791824,5
24368,3213,24.328506,0.0,2,855542073,1
24369,3211,32.187027,41632.23,2,1163113884,4
24370,3209,65.561485,33004.5,1,919163760,4
24371,3212,68.02423,22514.824,1,441374437,3
24372,3203,33.81166,93354.85,2,439633857,5
24373,3202,17.649984,28437.385,1,823791824,5
24374,3213,48.734356,348343.2,1,1027129689,5
24375,3212,51.167744,5721.88,2,58414465,2
24376,3211,31.72581,62711.207,1,372065873,5
24377,3209,52.104088,27816.918,1,862765246,3
24378,3209,52.145554,41160.887,2,UnitedStates_030223203_345562,4
24379,3213,71.991745,86722.12,2,UnitedStates_030223212_44150,5
24380,3208,25.450502,0.11737579,2,UnitedStates_030223203_562477,1
24381,3209,97.0753,75525.64,1,155077255,5
24382,3213,19.997465,4134.8687,2,385482837,2
24383,3212,61.422928,16361.718,1,369289683,3
24384,3203,19.36764,1605.5013,1,439633868,1
24385,3202,32.07669,7878.8564,1,823791824,5
24386,3202,51.363747,30416.488,2,823791824,5
24387,3211,39.127083,1787.1425,2,624737740,1
24388,3211,66.760925,18444.145,1,1189932817,3
24389,3213,62.08548,34725.402,2,58366895,3
24390,3211,23.312412,9071.601,2,396109161,2
24391,3203,27.31475,59340.324,1,439633863,4
24392,3213,56.017773,38218.887,1,58366895,3
24393,3208,31.489704,66613.21,1,702561963,5
24394,3209,64.44691,12789.733,1,927393031,2
24395,3213,44.950897,30008.29,2,416195298,3
24396,3203,50.832916,74692.37,1,439633857,5
24397,3202,65.053604,44129.406,1,823791824,5
24398,3209,36.345078,17448.246,2,944791861,3
24399,3210,67.72191,0.0,2,736281826,1
24400,3210,53.533794,59098.887,1,1118802632,5
24401,3212,15.871651,18.080858,1,58310344,1
24402,3202,35.655197,107762.9,2,717902785,5
24403,3210,27.942156,12222.279,2,1134379880,3
24404,3203,30.691694,33971.99,2,439633866,4
24405,3208,66.06469,30574.732,2,904239914,4
24406,3202,57.033356,28343.35,2,823791824,5
24407,3213,68.0757,0.0,2,1027129701,1
24408,3203,71.07753,30215.777,2,439633858,3
24409,3202,61.392067,67633.78,1,823791824,5
24410,3211,70.835724,16418.227,1,686982329,2
24411,3211,81.06381,18463.611,1,772032807,3
24412,3203,78.003174,57728.46,1,439633851,4
24413,3203,41.54288,344679.72,1,439633857,5
24414,3208,73.277664,46282.7,2,859386064,5
24415,3208,42.618694,40175.555,1,1179984876,4
24416,3212,53.32438,36737.637,2,1185075230,4
24417,3212,13.156498,0.12413509,1,1049135480,1
24418,3203,49.80035,19776.225,2,439633858,3
24419,3203,37.21973,151946.55,1,439633857,5
24420,3213,12.066624,0.13864933,2,1027129701,1
24421,3202,33.056103,18422.908,2,823791824,5
24422,3210,54.21624,11545.53,2,UnitedStates_030223203_888803,2
24423,3213,40.76168,105183.46,2,UnitedStates_030223212_110316,5
24424,3213,72.38889,34286.605,2,58366895,3
24425,3210,24.253744,82040.734,2,1118801252,5
24426,3211,60.609398,10579.868,2,105530691,2
24427,3211,75.671684,22283.533,1,71187442,3
24428,3202,40.92285,129287.56,1,823791824,5
24429,3212,68.33985,44804.527,2,1248691332,5
24430,3208,61.525536,19211.668,1,734009985,3
24431,3213,32.65514,119335.33,1,UnitedStates_030223212_149580,5
24432,3212,19.901493,0.043153904,2,984762735,1
24433,3212,50.045757,22841.691,2,UnitedStates_030223203_844936,3
24434,3213,72.95441,30689.543,1,58366895,3
24435,3202,45.876293,45826.137,1,823791824,5
24436,3210,15.091671,0.0,2,1154377432,1
24437,3213,31.381756,10088.223,2,59288377,2
24438,3209,21.896713,46253.887,2,691271247,4
24439,3211,64.086235,60817.996,2,408070174,5
24440,3212,65.83337,9186.901,2,382132071,2
24441,3203,40.901382,71254.85,2,439633857,5
24442,3209,44.420105,72802.99,1,945237881,5
24443,3209,18.176567,128.90205,2,854488646,1
24444,3203,41.225418,77286.25,1,439633857,5
24445,3213,21.843676,36037.94,1,416748499,3
24446,3208,53.523884,40276.414,1,854245601,4
24447,3210,78.26041,4521.385,2,1201821425,2
24448,3210,78.24163,8931.097,2,1160769435,2
24449,3211,22.02442,14788.887,1,UnitedStates_030223212_84349,2
24450,3202,40.26187,42870.363,1,823791824,5
24451,3203,56.60219,54918.61,1,439633863,4
24452,3211,70.825066,19288.611,1,58431587,3
24453,3209,57.394684,76292.13,2,UnitedStates_030223203_350918,5
24454,3202,36.641354,134893.23,2,717902785,5
24455,3202,38.173603,27234.264,2,225789484,5
24456,3209,61.804047,10279.339,2,944303727,2
24457,3210,40.13935,0.0,1,1078575855,1
24458,3202,31.021776,11443.488,1,823791824,5
24459,3210,23.708996,25151.688,2,UnitedStates_030223203_927334,4
24460,3212,27.631071,75524.055,1,855211909,5
24461,3212,57.149464,9205.812,2,434933723,2
24462,3211,25.36777,78241.83,1,10011997_1,5
24463,3210,48.17752,2052.7249,2,1121011157,1
24464,3212,82.848755,4533.006,2,1023027586,2
24465,3213,63.272053,134612.44,1,607388996,5
24466,3202,53.251083,1.2732638,1,717902788,5
24467,3212,77.77135,22633.04,2,UnitedStates_030223203_50961,3
24468,3211,60.37651,35181.25,1,653692288,4
24469,3208,74.743484,2514.0479,1,UnitedStates_030223203_735109,1
24470,3211,47.992973,23242.938,2,58431587,3
24471,3213,43.973236,25408.334,2,58366895,3
24472,3208,48.75361,40294.01,1,349675528,4
24473,3202,36.84921,15095.297,1,823791824,5
24474,3209,48.855095,87188.92,1,154064306,5
24475,3208,15.075539,7408.906,2,894641132,2
24476,3211,28.294804,15717.9375,2,417943085,2
24477,3211,22.773241,21728.03,2,58431587,3
24478,3210,61.411476,10214.162,2,UnitedStates_030223203_428315,2
24479,3212,21.462482,9845.496,2,444196511,2
24480,3203,42.01656,17832.986,2,439633858,3
